						B-Baseline
0.96	38.0					-35.409355435225706
0.97	61.0					-12.455163523563655
0.98	45.0					-28.500971611901605
0.99	35.0					-38.546779700239554
1.0	47.0					-26.592587788577518
1.01	52.0					-21.638395876915467
1.02	44.0					-29.684203965253417
1.03	65.0					-8.73001205359138
1.04	50.0					-23.77582014192933
1.05	47.0					-26.82162823026728
1.06	43.0					-30.86743631860523
1.07	58.0					-15.913244406943193
1.08	39.0					-34.95905249528114
1.09	44.0					-30.00486058361909
1.1	46.0					-28.050668671957055
1.11	45.0					-29.096476760295005
1.12	42.0					-32.142284848632954
1.13	30.0					-44.18809293697092
1.14	37.0					-37.23390102530887
1.15	38.0					-36.27970911364682
1.16	32.0					-42.325517201984766
1.17	27.0					-47.37132529032273
1.18	55.0					-19.41713337866068
1.19	46.0					-28.46294146699863
1.2	46.0					-28.508749555336593
1.21	68.0					-6.554557643674542
1.22	70.0					-4.6003657320124915
1.23	74.0					-0.646173820350441
1.24	80.0					5.308018091311595
1.25	85.0					10.262210002973646
1.26	92.0					17.216401914635696
1.27	85.0					10.170593826297733
1.28	85.0					10.124785737959783
1.29	75.0					0.07897764962183373
1.3	74.0					-0.96683043871613
1.31	45.0					-30.01263852705408
1.32	62.0					-13.058446615392029
1.33	47.0					-28.104254703729993
1.34	49.0					-26.150062792067942
1.35	36.0					-39.19587088040589
1.36	33.0					-42.24167896874384
1.37	45.0					-30.287487057081805
1.38	71.0					-4.333295145419754
1.39	71.0					-4.379103233757704
1.4	98.0					22.575088677904333
1.41	142.0					66.52928058956638
1.42	251.0					175.48347250122845
1.43	303.0					227.43766441289048
1.44	443.0					367.3918563245525
1.45	525.0					449.3460482362146
1.46	724.0					648.3002401478766
1.47	827.0					751.2544320595387
1.48	890.0					814.2086239712007
1.49	969.0					893.1628158828628
1.5	924.0					848.1170077945249
1.51	899.0					823.0711997061868
1.52	746.0					670.0253916178489
1.53	691.0					614.9795835295109
1.54	491.0					414.933775441173
1.55	376.0					299.88796735283506
1.56	301.0					224.84215926449707
1.57	215.0					138.79635117615913
1.58	163.0					86.75054308782117
1.59	136.0					59.70473499948322
1.6	113.0					36.65892691114527
1.61	133.0					56.61311882280731
1.62	158.0					81.56731073446936
1.63	234.0					157.5215026461314
1.64	346.0					269.4756945577934
1.65	579.0					502.4298864694555
1.66	910.0					833.3840783811175
1.67	1409.0					1332.3382702927795
1.68	2106.0					2029.2924622044416
1.69	2934.0					2857.246654116104
1.7	4024.0					3947.2008460277657
1.71	4973.0					4896.1550379394275
1.72	5909.0					5832.10922985109
1.73	6537.0					6460.063421762752
1.74	7011.0					6934.017613674414
1.75	7106.0					7028.971805586076
1.76	6863.0					6785.925997497738
1.77	6174.0					6096.8801894094
1.78	5340.0					5262.834381321062
1.79	4255.0					4177.788573232724
1.8	3325.0					3247.7427651443863
1.81	2501.0					2423.696957056048
1.82	1772.0					1694.6511489677102
1.83	1247.0					1169.6053408793723
1.84	854.0					776.5595327910344
1.85	663.0					585.5137247026964
1.86	453.0					375.4679166143585
1.87	362.0					284.4221085260205
1.88	292.0					214.37630043768257
1.89	193.0					115.33049234934461
1.9	162.0					84.28468426100666
1.91	122.0					44.2388761726687
1.92	100.0					22.193068084330747
1.93	75.0					-2.8527400040072024
1.94	73.0					-4.898548092345166
1.95	57.0					-20.944356180683116
1.96	72.0					-5.990164269021065
1.97	73.0					-5.0359723573590145
1.98	77.0					-1.0817804456969782
1.99	78.0					-0.12758853403492765
2.0	87.0					8.826603377627123
2.01	80.0					1.7807952892891592
2.02	87.0					8.73498720095121
2.03	69.0					-9.31082088738674
2.04	77.0					-1.3566289757247034
2.05	63.0					-15.402437064062653
2.06	73.0					-5.448245152400602
2.07	69.0					-9.494053240738552
2.08	43.0					-35.539861329076516
2.09	49.0					-29.585669417414465
2.1	36.0					-42.631477505752414
2.11	40.0					-38.67728559409038
2.12	41.0					-37.72309368242833
2.13	32.0					-46.76890177076628
2.14	29.0					-49.81470985910424
2.15	28.0					-50.86051794744219
2.16	37.0					-41.90632603578014
2.17	30.0					-48.95213412411809
2.18	34.0					-44.99794221245605
2.19	25.0					-54.043750300794
2.2	30.0					-49.08955838913195
2.21	26.0					-53.135366477469915
2.22	37.0					-42.181174565807865
2.23	34.0					-45.226982654145814
2.24	38.0					-41.27279074248378
2.25	54.0					-25.318598830821728
2.26	47.0					-32.36440691915968
2.27	54.0					-25.410215007497627
2.28	63.0					-16.45602309583559
2.29	62.0					-17.50183118417354
2.3	84.0					4.452360727488511
2.31	64.0					-15.593447360849453
2.32	82.0					2.3607445508125977
2.33	78.0					-1.6850635375253518
2.34	74.0					-5.730871625863301
2.35	69.0					-10.776679714201265
2.36	45.0					-34.822487802539214
2.37	68.0					-11.868295890877164
2.38	73.0					-6.9141039792151275
2.39	61.0					-18.959912067553077
2.4	45.0					-35.00572015589103
2.41	49.0					-31.05152824422899
2.42	44.0					-36.09733633256694
2.43	37.0					-43.14314442090489
2.44	43.0					-37.18895250924284
2.45	43.0					-37.2347605975808
2.46	29.0					-51.28056868591875
2.47	35.0					-45.3263767742567
2.48	45.0					-35.372184862594665
2.49	44.0					-36.417992950932614
2.5	49.0					-31.463801039270564
2.51	36.0					-44.50960912760851
2.52	39.0					-41.55541721594648
2.53	28.0					-52.601225304284426
2.54	48.0					-32.647033392622376
2.55	44.0					-36.69284148096034
2.56	60.0					-20.73864956929829
2.57	59.0					-21.78445765763624
2.58	77.0					-3.830265745974202
2.59	87.0					6.123926165687848
2.6	116.0					35.0781180773499
2.61	110.0					29.032309989011935
2.62	169.0					87.98650190067399
2.63	203.0					121.94069381233604
2.64	274.0					192.89488572399807
2.65	298.0					216.84907763566014
2.66	355.0					273.8032695473222
2.67	425.0					343.7574614589842
2.68	484.0					402.7116533706463
2.69	539.0					457.6658452823083
2.7	460.0					378.62003719397035
2.71	503.0					421.5742291056324
2.72	488.0					406.5284210172945
2.73	471.0					389.4826129289565
2.74	425.0					343.43680484061855
2.75	336.0					254.39099675228059
2.76	291.0					209.34518866394262
2.77	270.0					188.2993805756047
2.78	291.0					209.25357248726672
2.79	232.0					150.20776439892876
2.8	265.0					183.16195631059082
2.81	242.0					160.11614822225286
2.82	275.0					193.0703401339149
2.83	253.0					171.02453204557696
2.84	272.0					189.97872395723903
2.85	287.0					204.93291586890103
2.86	248.0					165.8871077805631
2.87	235.0					152.84129969222516
2.88	258.0					175.7954916038872
2.89	216.0					133.74968351554924
2.9	182.0					99.70387542721129
2.91	132.0					49.65806733887334
2.92	148.0					65.61225925053537
2.93	109.0					26.566451162197424
2.94	111.0					28.520643073859475
2.95	111.0					28.47483498552151
2.96	99.0					16.42902689718356
2.97	75.0					-7.616781191154388
2.98	66.0					-16.66258927949235
2.99	82.0					-0.708397367830301
3.0	60.0					-22.75420545616825
3.01	60.0					-22.8000135445062
3.02	70.0					-12.845821632844164
3.03	50.0					-32.89162972118211
3.04	50.0					-32.93743780952006
3.05	40.0					-42.98324589785801
3.06	40.0					-43.029053986195976
3.07	51.0					-32.074862074533925
3.08	31.0					-52.120670162871875
3.09	32.0					-51.16647825120984
3.1	37.0					-46.21228633954779
3.11	37.0					-46.25809442788574
3.12	36.0					-47.3039025162237
3.13	34.0					-49.34971060456165
3.14	32.0					-51.3955186928996
3.15	30.0					-53.441326781237564
3.16	36.0					-47.48713486957551
3.17	52.0					-31.532942957913463
3.18	47.0					-36.578751046251426
3.19	53.0					-30.624559134589376
3.2	53.0					-30.670367222927325
3.21	93.0					9.283824688734725
3.22	139.0					55.23801660039676
3.23	192.0					108.19220851205881
3.24	227.0					143.14640042372088
3.25	311.0					227.1005923353829
3.26	400.0					316.05478424704495
3.27	480.0					396.008976158707
3.28	575.0					490.9631680703691
3.29	620.0					535.917359982031
3.3	700.0					615.8715518936931
3.31	760.0					675.8257438053552
3.32	782.0					697.7799357170172
3.33	767.0					682.7341276286793
3.34	746.0					661.6883195403414
3.35	618.0					533.6425114520034
3.36	531.0					446.5967033636654
3.37	476.0					391.55089527532743
3.38	350.0					265.5050871869895
3.39	284.0					199.45927909865156
3.4	208.0					123.4134710103136
3.41	186.0					101.36766292197565
3.42	115.0					30.3218548336377
3.43	83.0					-1.7239532547002625
3.44	71.0					-13.769761343038212
3.45	56.0					-28.81556943137616
3.46	45.0					-39.861377519714125
3.47	59.0					-25.907185608052075
3.48	51.0					-33.952993696390024
3.49	69.0					-15.998801784727988
3.5	65.0					-20.044609873065937
3.51	74.0					-11.090417961403887
3.52	93.0					7.86377395025815
3.53	100.0					14.8179658619202
3.54	106.0					20.77215777358225
3.55	137.0					51.7263496852443
3.56	155.0					69.68054159690634
3.57	202.0					116.63473350856839
3.58	244.0					158.58892542023045
3.59	327.0					241.5431173318925
3.6	385.0					299.4973092435545
3.61	497.0					411.4515011552166
3.62	619.0					533.4056930668786
3.63	792.0					706.3598849785407
3.64	904.0					818.3140768902027
3.65	1085.0					999.2682688018648
3.66	1288.0					1202.2224607135267
3.67	1446.0					1360.1766526251888
3.68	1488.0					1402.1308445368509
3.69	1544.0					1458.085036448513
3.7	1526.0					1440.039228360175
3.71	1508.0					1421.993420271837
3.72	1398.0					1311.9476121834991
3.73	1288.0					1201.9018040951612
3.74	1049.0					962.8559960068231
3.75	915.0					828.8101879184852
3.76	657.0					570.7643798301473
3.77	549.0					462.71857174180934
3.78	401.0					314.67276365347135
3.79	282.0					195.62695556513341
3.8	209.0					122.58114747679545
3.81	143.0					56.5353393884575
3.82	99.0					12.489531300119552
3.83	67.0					-19.556276788218412
3.84	48.0					-38.60208487655636
3.85	53.0					-33.64789296489431
3.86	41.0					-45.693701053232274
3.87	41.0					-45.739509141570224
3.88	33.0					-53.78531722990817
3.89	49.0					-37.83112531824614
3.9	57.0					-29.876933406584087
3.91	62.0					-24.922741494922036
3.92	78.0					-8.968549583259986
3.93	99.0					11.98564232840205
3.94	105.0					17.9398342400641
3.95	119.0					31.894026151726152
3.96	172.0					84.8482180633882
3.97	171.0					83.80240997505024
3.98	206.0					118.75660188671229
3.99	219.0					131.71079379837434
4.0	221.0					133.66498571003638
4.01	246.0					158.61917762169844
4.02	256.0					168.57336953336048
4.03	243.0					155.5275614450225
4.04	251.0					163.48175335668458
4.05	234.0					146.43594526834661
4.06	193.0					105.39013718000865
4.07	136.0					48.3443290916707
4.08	139.0					51.29852100333275
4.09	104.0					16.252712914994788
4.1	84.0					-3.793095173343147
4.11	84.0					-3.8389032616811107
4.12	61.0					-26.88471135001906
4.13	48.0					-39.93051943835701
4.14	33.0					-54.97632752669497
4.15	42.0					-46.02213561503292
4.16	27.0					-61.06794370337087
4.17	31.0					-57.113751791708836
4.18	21.0					-67.15955988004679
4.19	23.0					-65.20536796838473
4.2	35.0					-53.2511760567227
4.21	24.0					-64.29698414506065
4.22	23.0					-65.3427922333986
4.23	28.0					-60.38860032173656
4.24	32.0					-56.43440841007451
4.25	23.0					-65.48021649841246
4.26	21.0					-67.52602458675042
4.27	36.0					-52.57183267508837
4.28	30.0					-58.61764076342632
4.29	33.0					-55.66344885176427
4.3	28.0					-60.70925694010222
4.31	26.0					-62.755065028440185
4.32	24.0					-64.80087311677813
4.33	39.0					-49.846681205116084
4.34	40.0					-48.89248929345405
4.35	28.0					-60.938297381792
4.36	41.0					-47.98410547012995
4.37	65.0					-24.02991355846791
4.38	71.0					-18.07572164680586
4.39	116.0					26.87847026485619
4.4	139.0					49.83266217651823
4.41	156.0					66.78685408818028
4.42	243.0					153.74104599984233
4.43	281.0					191.69523791150436
4.44	351.0					261.64942982316643
4.45	437.0					347.6036217348285
4.46	469.0					379.5578136464905
4.47	553.0					463.51200555815257
4.48	689.0					599.4661974698146
4.49	686.0					596.4203893814766
4.5	734.0					644.3745812931387
4.51	779.0					689.3287732048008
4.52	774.0					684.2829651164628
4.53	696.0					606.2371570281248
4.54	707.0					617.1913489397868
4.55	616.0					526.1455408514489
4.56	557.0					467.099732763111
4.57	438.0					348.05392467477304
4.58	338.0					248.00811658643505
4.59	301.0					210.96230849809712
4.6	237.0					146.91650040975915
4.61	206.0					115.8706923214212
4.62	174.0					83.82488423308325
4.63	154.0					63.77907614474529
4.64	125.0					34.73326805640734
4.65	96.0					5.6874599680693905
4.66	123.0					32.64165187973143
4.67	88.0					-2.4041562086065085
4.68	105.0					14.550035703055528
4.69	91.0					0.5042276147175784
4.7	79.0					-11.541580473620371
4.71	79.0					-11.587388561958335
4.72	75.0					-15.633196650296284
4.73	81.0					-9.679004738634234
4.74	65.0					-25.724812826972197
4.75	79.0					-11.770620915310147
4.76	70.0					-20.816429003648096
4.77	67.0					-23.86223709198606
4.78	59.0					-31.90804518032401
4.79	73.0					-17.95385326866196
4.8	78.0					-12.999661356999923
4.81	67.0					-24.045469445337872
4.82	85.0					-6.091277533675822
4.83	93.0					1.8629143779862147
4.84	94.0					2.8171062896482653
4.85	124.0					32.771298201310316
4.86	139.0					47.72549011297235
4.87	139.0					47.67968202463442
4.88	149.0					57.63387393629645
4.89	160.0					68.5880658479585
4.9	185.0					93.54225775962055
4.91	172.0					80.49644967128259
4.92	188.0					96.45064158294464
4.93	178.0					86.40483349460669
4.94	166.0					74.35902540626873
4.95	172.0					80.31321731793078
4.96	180.0					88.26740922959283
4.97	155.0					63.221601141254865
4.98	162.0					70.17579305291692
4.99	155.0					63.129984964578966
5.0	136.0					44.084176876241
5.01	114.0					22.038368787903053
5.02	87.0					-5.007439300434896
5.03	99.0					6.94675261122714
5.04	73.0					-19.09905547711081
5.05	67.0					-25.14486356544876
5.06	54.0					-38.19067165378671
5.07	68.0					-24.236479742124658
5.08	49.0					-43.28228783046262
5.09	50.0					-42.32809591880057
5.1	50.0					-42.37390400713852
5.11	51.0					-41.419712095476484
5.12	58.0					-34.465520183814434
5.13	56.0					-36.51132827215238
5.14	62.0					-30.557136360490347
5.15	59.0					-33.602944448828296
5.16	46.0					-46.648752537166246
5.17	52.0					-40.69456062550421
5.18	57.0					-35.74036871384216
5.19	60.0					-32.78617680218011
5.2	49.0					-43.83198489051807
5.21	56.0					-36.87779297885602
5.22	61.0					-31.92360106719397
5.23	54.0					-38.969409155531935
5.24	60.0					-33.015217243869884
5.25	46.0					-47.061025332207834
5.26	59.0					-34.10683342054578
5.27	51.0					-42.15264150888373
5.28	71.0					-22.198449597221696
5.29	69.0					-24.244257685559646
5.3	78.0					-15.290065773897595
5.31	70.0					-23.33587386223556
5.32	61.0					-32.38168195057351
5.33	56.0					-37.42749003891146
5.34	71.0					-22.47329812724942
5.35	83.0					-10.519106215587371
5.36	92.0					-1.5649143039253204
5.37	85.0					-8.610722392263284
5.38	94.0					0.34346951939876647
5.39	105.0					11.297661431060817
5.4	85.0					-8.748146657277147
5.41	101.0					7.206045254384904
5.42	98.0					4.160237166046954
5.43	121.0					27.114429077709005
5.44	101.0					7.068620989371041
5.45	103.0					9.022812901033092
5.46	92.0					-2.0229951873048577
5.47	76.0					-18.068803275642807
5.48	91.0					-3.114611363980771
5.49	80.0					-14.16041945231872
5.5	76.0					-18.20622754065667
5.51	79.0					-15.252035628994633
5.52	87.0					-7.297843717332583
5.53	64.0					-30.343651805670532
5.54	76.0					-18.389459894008496
5.55	63.0					-31.435267982346446
5.56	64.0					-30.481076070684395
5.57	61.0					-33.52688415902236
5.58	72.0					-22.572692247360308
5.59	52.0					-42.61850033569826
5.6	56.0					-38.66430842403621
5.61	62.0					-32.71011651237417
5.62	63.0					-31.75592460071212
5.63	55.0					-39.80173268905007
5.64	62.0					-32.84754077738802
5.65	68.0					-26.893348865725983
5.66	60.0					-34.93915695406393
5.67	53.0					-41.98496504240188
5.68	52.0					-43.030773130739846
5.69	48.0					-47.076581219077795
5.7	58.0					-37.122389307415744
5.71	68.0					-27.168197395753708
5.72	50.0					-45.21400548409166
5.73	55.0					-40.25981357242961
5.74	60.0					-35.30562166076757
5.75	62.0					-33.35142974910552
5.76	89.0					-6.39723783744347
5.77	93.0					-2.443045925781419
5.78	82.0					-13.488854014119383
5.79	105.0					9.465337897542668
5.8	113.0					17.419529809204718
5.81	135.0					39.37372172086677
5.82	140.0					44.327913632528805
5.83	141.0					45.282105544190856
5.84	216.0					120.2362974558529
5.85	213.0					117.19048936751494
5.86	255.0					159.144681279177
5.87	264.0					168.09887319083904
5.88	257.0					161.05306510250108
5.89	251.0					155.00725701416314
5.9	257.0					160.96144892582518
5.91	256.0					159.91564083748722
5.92	271.0					174.86983274914928
5.93	249.0					152.82402466081132
5.94	230.0					133.77821657247335
5.95	213.0					116.7324084841354
5.96	166.0					69.68660039579746
5.97	183.0					86.6407923074595
5.98	141.0					44.59498421912154
5.99	122.0					25.549176130783593
6.0	118.0					21.503368042445643
6.01	96.0					-0.542440045892306
6.02	96.0					-0.5882481342302697
6.03	98.0					1.3659437774317809
6.04	59.0					-37.67986431090617
6.05	63.0					-33.72567239924413
6.06	82.0					-14.771480487582082
6.07	86.0					-10.817288575920031
6.08	77.0					-19.863096664257995
6.09	65.0					-31.908904752595944
6.1	63.0					-33.954712840933894
6.11	98.0					0.9994790707281425
6.12	79.0					-18.046329017609807
6.13	115.0					17.907862894052244
6.14	84.0					-13.137945194285706
6.15	105.0					7.81624671737633
6.16	102.0					4.770438629038381
6.17	120.0					22.72463054070043
6.18	124.0					26.678822452362482
6.19	146.0					48.63301436402452
6.2	200.0					102.58720627568657
6.21	258.0					160.54139818734862
6.22	330.0					232.49559009901066
6.23	444.0					346.4497820106727
6.24	576.0					478.4039739223348
6.25	799.0					701.3581658339967
6.26	1162.0					1064.3123577456588
6.27	1545.0					1447.2665496573209
6.28	2167.0					2069.2207415689827
6.29	3020.0					2922.174933480645
6.3	3865.0					3767.129125392307
6.31	4917.0					4819.083317303969
6.32	6232.0					6134.037509215631
6.33	7347.0					7248.991701127293
6.34	8912.0					8813.945893038956
6.35	10146.0					10047.900084950617
6.36	11638.0					11539.85427686228
6.37	12705.0					12606.808468773941
6.38	13424.0					13325.762660685603
6.39	14232.0					14133.716852597265
6.4	14379.0					14280.671044508928
6.41	14400.0					14301.62523642059
6.42	13853.0					13754.579428332252
6.43	12865.0					12766.533620243914
6.44	11410.0					11311.487812155576
6.45	10331.0					10232.442004067238
6.46	8866.0					8767.3961959789
6.47	7531.0					7432.350387890562
6.48	6209.0					6110.304579802224
6.49	5053.0					4954.258771713886
6.5	3857.0					3758.212963625548
6.51	2937.0					2838.16715553721
6.52	2096.0					1997.121347448872
6.53	1594.0					1495.075539360534
6.54	1148.0					1049.0297312721962
6.55	857.0					757.9839231838582
6.56	590.0					490.93811509552023
6.57	435.0					335.8923070071823
6.58	302.0					202.84649891884433
6.59	203.0					103.80069083050637
6.6	178.0					78.75488274216842
6.61	145.0					45.70907465383047
6.62	116.0					16.663266565492506
6.63	93.0					-6.382541522845443
6.64	92.0					-7.428349611183393
6.65	104.0					4.525842300478644
6.66	95.0					-4.519965787859306
6.67	111.0					11.434226123802745
6.68	93.0					-6.611581964535205
6.69	110.0					10.342609947126832
6.7	111.0					11.296801858788882
6.71	84.0					-15.749006229549067
6.72	106.0					6.205185682112983
6.73	100.0					0.15937759377501948
6.74	97.0					-2.88643049456293
6.75	112.0					12.06776141709912
6.76	102.0					2.021953328761157
6.77	107.0					6.976145240423207
6.78	104.0					3.930337152085258
6.79	111.0					10.884529063747294
6.8	114.0					13.838720975409345
6.81	125.0					24.792912887071395
6.82	124.0					23.74710479873343
6.83	135.0					34.70129671039548
6.84	123.0					22.655488622057533
6.85	169.0					68.60968053371958
6.86	139.0					38.56387244538162
6.87	170.0					69.51806435704367
6.88	210.0					109.47225626870572
6.89	232.0					131.42644818036777
6.9	265.0					164.3806400920298
6.91	334.0					233.33483200369187
6.92	427.0					326.28902391535394
6.93	503.0					402.24321582701594
6.94	625.0					524.197407738678
6.95	744.0					643.15159965034
6.96	907.0					806.1057915620021
6.97	1108.0					1007.0599834736641
6.98	1230.0					1129.014175385326
6.99	1404.0					1302.9683672969882
7.0	1664.0					1562.9225592086502
7.01	1880.0					1778.8767511203123
7.02	1959.0					1857.8309430319744
7.03	2287.0					2185.7851349436364
7.04	2229.0					2127.7393268552983
7.05	2315.0					2213.6935187669606
7.06	2429.0					2327.6477106786224
7.07	2200.0					2098.6019025902847
7.08	2084.0					1982.5560945019467
7.09	1977.0					1875.5102864136088
7.1	1881.0					1779.4644783252706
7.11	1602.0					1500.4186702369327
7.12	1410.0					1308.3728621485948
7.13	1144.0					1042.3270540602568
7.14	999.0					897.2812459719189
7.15	848.0					746.235437883581
7.16	640.0					538.189629795243
7.17	507.0					405.14382170690504
7.18	440.0					338.0980136185671
7.19	317.0					215.05220553022914
7.2	249.0					147.00639744189118
7.21	197.0					94.96058935355325
7.22	166.0					63.91478126521528
7.23	138.0					35.86897317687733
7.24	106.0					3.8231650885393833
7.25	106.0					3.777357000201434
7.26	84.0					-18.268451088136516
7.27	69.0					-33.31425917647448
7.28	70.0					-32.36006726481243
7.29	80.0					-22.40587535315038
7.3	70.0					-32.45168344148834
7.31	90.0					-12.497491529826291
7.32	72.0					-30.54329961816424
7.33	71.0					-31.589107706502205
7.34	67.0					-35.634915794840154
7.35	81.0					-21.680723883178104
7.36	75.0					-27.726531971516067
7.37	84.0					-18.772340059854017
7.38	72.0					-30.818148148191966
7.39	71.0					-31.86395623652993
7.4	92.0					-10.90976432486788
7.41	82.0					-20.95557241320583
7.42	102.0					-1.0013805015437924
7.43	98.0					-5.047188589881728
7.44	88.0					-15.092996678219691
7.45	96.0					-7.138804766557641
7.46	92.0					-11.18461285489559
7.47	91.0					-12.230420943233554
7.48	96.0					-7.2762290315715035
7.49	93.0					-10.322037119909453
7.5	83.0					-20.367845208247417
7.51	83.0					-20.413653296585366
7.52	76.0					-27.459461384923316
7.53	97.0					-6.505269473261279
7.54	77.0					-26.55107756159923
7.55	73.0					-30.596885649937178
7.56	68.0					-35.64269373827514
7.57	78.0					-25.68850182661309
7.58	68.0					-35.73430991495104
7.59	71.0					-32.780118003289004
7.6	76.0					-27.82592609162694
7.61	81.0					-22.871734179964903
7.62	75.0					-28.917542268302867
7.63	77.0					-26.963350356640802
7.64	74.0					-30.009158444978766
7.65	77.0					-27.054966533316716
7.66	69.0					-35.100774621654665
7.67	75.0					-29.14658270999263
7.68	74.0					-30.192390798330578
7.69	64.0					-40.23819888666853
7.7	74.0					-30.28400697500649
7.71	86.0					-18.32981506334444
7.72	74.0					-30.37562315168239
7.73	72.0					-32.421431240020354
7.74	90.0					-14.467239328358303
7.75	73.0					-31.513047416696253
7.76	65.0					-39.55885550503422
7.77	93.0					-11.604663593372152
7.78	73.0					-31.650471681710115
7.79	89.0					-15.69627977004808
7.8	89.0					-15.742087858386014
7.81	98.0					-6.787895946723978
7.82	87.0					-17.833704035061928
7.83	84.0					-20.879512123399877
