						B-Baseline
0.96	58.0					-15.409355435225706
0.97	51.0					-22.455163523563655
0.98	39.0					-34.500971611901605
0.99	51.0					-22.546779700239554
1.0	50.0					-23.592587788577518
1.01	48.0					-25.638395876915467
1.02	39.0					-34.68420396525342
1.03	42.0					-31.73001205359138
1.04	35.0					-38.77582014192933
1.05	51.0					-22.82162823026728
1.06	46.0					-27.86743631860523
1.07	56.0					-17.913244406943193
1.08	37.0					-36.95905249528114
1.09	53.0					-21.00486058361909
1.1	44.0					-30.050668671957055
1.11	38.0					-36.096476760295005
1.12	38.0					-36.142284848632954
1.13	29.0					-45.18809293697092
1.14	36.0					-38.23390102530887
1.15	55.0					-19.279709113646817
1.16	38.0					-36.325517201984766
1.17	40.0					-34.37132529032273
1.18	39.0					-35.41713337866068
1.19	42.0					-32.46294146699863
1.2	60.0					-14.508749555336593
1.21	69.0					-5.554557643674542
1.22	62.0					-12.600365732012492
1.23	82.0					7.353826179649559
1.24	79.0					4.308018091311595
1.25	89.0					14.262210002973646
1.26	91.0					16.216401914635696
1.27	85.0					10.170593826297733
1.28	75.0					0.1247857379597832
1.29	85.0					10.078977649621834
1.3	62.0					-12.96683043871613
1.31	71.0					-4.012638527054079
1.32	55.0					-20.05844661539203
1.33	42.0					-33.10425470372999
1.34	43.0					-32.15006279206794
1.35	38.0					-37.19587088040589
1.36	43.0					-32.24167896874384
1.37	46.0					-29.287487057081805
1.38	67.0					-8.333295145419754
1.39	64.0					-11.379103233757704
1.4	95.0					19.575088677904333
1.41	188.0					112.52928058956638
1.42	198.0					122.48347250122843
1.43	310.0					234.43766441289048
1.44	397.0					321.3918563245525
1.45	557.0					481.3460482362146
1.46	730.0					654.3002401478766
1.47	806.0					730.2544320595387
1.48	969.0					893.2086239712007
1.49	940.0					864.1628158828628
1.5	946.0					870.1170077945249
1.51	880.0					804.0711997061868
1.52	781.0					705.0253916178489
1.53	672.0					595.9795835295109
1.54	454.0					377.933775441173
1.55	396.0					319.88796735283506
1.56	291.0					214.84215926449707
1.57	254.0					177.79635117615913
1.58	167.0					90.75054308782117
1.59	158.0					81.70473499948322
1.6	125.0					48.65892691114527
1.61	137.0					60.61311882280731
1.62	161.0					84.56731073446936
1.63	228.0					151.5215026461314
1.64	349.0					272.4756945577934
1.65	636.0					559.4298864694555
1.66	864.0					787.3840783811175
1.67	1422.0					1345.3382702927795
1.68	2143.0					2066.2924622044416
1.69	2987.0					2910.246654116104
1.7	4082.0					4005.2008460277657
1.71	5074.0					4997.1550379394275
1.72	5901.0					5824.10922985109
1.73	6900.0					6823.063421762752
1.74	7036.0					6959.017613674414
1.75	7309.0					7231.971805586076
1.76	7105.0					7027.925997497738
1.77	6365.0					6287.8801894094
1.78	5293.0					5215.834381321062
1.79	4275.0					4197.788573232724
1.8	3279.0					3201.7427651443863
1.81	2594.0					2516.696957056048
1.82	1826.0					1748.6511489677102
1.83	1277.0					1199.6053408793723
1.84	944.0					866.5595327910344
1.85	633.0					555.5137247026964
1.86	483.0					405.4679166143585
1.87	331.0					253.4221085260205
1.88	253.0					175.37630043768257
1.89	198.0					120.33049234934461
1.9	142.0					64.28468426100666
1.91	113.0					35.2388761726687
1.92	93.0					15.193068084330747
1.93	82.0					4.147259995992798
1.94	87.0					9.101451907654834
1.95	70.0					-7.9443561806831156
1.96	73.0					-4.990164269021065
1.97	68.0					-10.035972357359014
1.98	73.0					-5.081780445696978
1.99	88.0					9.872411465965072
2.0	76.0					-2.173396622372877
2.01	96.0					17.78079528928916
2.02	71.0					-7.26501279904879
2.03	80.0					1.6891791126132603
2.04	71.0					-7.356628975724703
2.05	70.0					-8.402437064062653
2.06	59.0					-19.448245152400602
2.07	62.0					-16.494053240738552
2.08	46.0					-32.539861329076516
2.09	43.0					-35.585669417414465
2.1	41.0					-37.631477505752414
2.11	30.0					-48.67728559409038
2.12	35.0					-43.72309368242833
2.13	38.0					-40.76890177076628
2.14	34.0					-44.81470985910424
2.15	33.0					-45.86051794744219
2.16	20.0					-58.90632603578014
2.17	29.0					-49.95213412411809
2.18	26.0					-52.99794221245605
2.19	25.0					-54.043750300794
2.2	35.0					-44.08955838913195
2.21	43.0					-36.135366477469915
2.22	51.0					-28.181174565807865
2.23	36.0					-43.226982654145814
2.24	41.0					-38.27279074248378
2.25	32.0					-47.31859883082173
2.26	43.0					-36.36440691915968
2.27	54.0					-25.410215007497627
2.28	63.0					-16.45602309583559
2.29	67.0					-12.50183118417354
2.3	76.0					-3.547639272511489
2.31	76.0					-3.593447360849453
2.32	77.0					-2.6392554491874023
2.33	79.0					-0.6850635375253518
2.34	66.0					-13.730871625863301
2.35	52.0					-27.776679714201265
2.36	61.0					-18.822487802539214
2.37	76.0					-3.868295890877164
2.38	50.0					-29.914103979215128
2.39	51.0					-28.959912067553077
2.4	29.0					-51.00572015589103
2.41	34.0					-46.05152824422899
2.42	42.0					-38.09733633256694
2.43	41.0					-39.14314442090489
2.44	30.0					-50.18895250924284
2.45	41.0					-39.2347605975808
2.46	33.0					-47.28056868591875
2.47	32.0					-48.3263767742567
2.48	36.0					-44.372184862594665
2.49	31.0					-49.417992950932614
2.5	38.0					-42.463801039270564
2.51	42.0					-38.50960912760851
2.52	32.0					-48.55541721594648
2.53	33.0					-47.601225304284426
2.54	38.0					-42.647033392622376
2.55	31.0					-49.69284148096034
2.56	45.0					-35.73864956929829
2.57	67.0					-13.784457657636239
2.58	74.0					-6.830265745974202
2.59	99.0					18.12392616568785
2.6	102.0					21.0781180773499
2.61	145.0					64.03230998901194
2.62	194.0					112.98650190067399
2.63	221.0					139.94069381233604
2.64	267.0					185.89488572399807
2.65	358.0					276.84907763566014
2.66	398.0					316.8032695473222
2.67	433.0					351.7574614589842
2.68	449.0					367.7116533706463
2.69	522.0					440.6658452823083
2.7	536.0					454.62003719397035
2.71	548.0					466.5742291056324
2.72	510.0					428.5284210172945
2.73	450.0					368.4826129289565
2.74	410.0					328.43680484061855
2.75	362.0					280.39099675228056
2.76	309.0					227.34518866394262
2.77	272.0					190.2993805756047
2.78	280.0					198.25357248726672
2.79	286.0					204.20776439892876
2.8	245.0					163.16195631059082
2.81	236.0					154.11614822225286
2.82	276.0					194.0703401339149
2.83	227.0					145.02453204557696
2.84	270.0					187.97872395723903
2.85	270.0					187.93291586890103
2.86	250.0					167.8871077805631
2.87	218.0					135.84129969222516
2.88	214.0					131.7954916038872
2.89	187.0					104.74968351554924
2.9	158.0					75.70387542721129
2.91	137.0					54.65806733887334
2.92	123.0					40.612259250535374
2.93	123.0					40.566451162197424
2.94	101.0					18.520643073859475
2.95	97.0					14.474834985521511
2.96	85.0					2.4290268971835616
2.97	66.0					-16.616781191154388
2.98	78.0					-4.662589279492352
2.99	62.0					-20.7083973678303
3.0	73.0					-9.75420545616825
3.01	46.0					-36.8000135445062
3.02	53.0					-29.845821632844164
3.03	57.0					-25.891629721182113
3.04	35.0					-47.93743780952006
3.05	46.0					-36.98324589785801
3.06	39.0					-44.029053986195976
3.07	41.0					-42.074862074533925
3.08	32.0					-51.120670162871875
3.09	29.0					-54.16647825120984
3.1	25.0					-58.21228633954779
3.11	42.0					-41.25809442788574
3.12	29.0					-54.3039025162237
3.13	40.0					-43.34971060456165
3.14	37.0					-46.3955186928996
3.15	40.0					-43.441326781237564
3.16	29.0					-54.48713486957551
3.17	49.0					-34.53294295791346
3.18	48.0					-35.578751046251426
3.19	57.0					-26.624559134589376
3.2	71.0					-12.670367222927325
3.21	96.0					12.283824688734725
3.22	134.0					50.23801660039676
3.23	178.0					94.19220851205881
3.24	248.0					164.14640042372088
3.25	310.0					226.1005923353829
3.26	393.0					309.05478424704495
3.27	434.0					350.008976158707
3.28	556.0					471.9631680703691
3.29	632.0					547.917359982031
3.3	716.0					631.8715518936931
3.31	720.0					635.8257438053552
3.32	764.0					679.7799357170172
3.33	782.0					697.7341276286793
3.34	685.0					600.6883195403414
3.35	629.0					544.6425114520034
3.36	534.0					449.5967033636654
3.37	422.0					337.55089527532743
3.38	366.0					281.5050871869895
3.39	273.0					188.45927909865156
3.4	228.0					143.4134710103136
3.41	163.0					78.36766292197565
3.42	128.0					43.3218548336377
3.43	80.0					-4.7239532547002625
3.44	68.0					-16.769761343038212
3.45	54.0					-30.81556943137616
3.46	79.0					-5.861377519714125
3.47	56.0					-28.907185608052075
3.48	47.0					-37.952993696390024
3.49	62.0					-22.998801784727988
3.5	59.0					-26.044609873065937
3.51	64.0					-21.090417961403887
3.52	93.0					7.86377395025815
3.53	70.0					-15.1820341380798
3.54	107.0					21.77215777358225
3.55	122.0					36.7263496852443
3.56	198.0					112.68054159690634
3.57	193.0					107.63473350856839
3.58	234.0					148.58892542023045
3.59	321.0					235.5431173318925
3.6	395.0					309.4973092435545
3.61	469.0					383.4515011552166
3.62	611.0					525.4056930668786
3.63	767.0					681.3598849785407
3.64	929.0					843.3140768902027
3.65	1098.0					1012.2682688018648
3.66	1216.0					1130.2224607135267
3.67	1425.0					1339.1766526251888
3.68	1470.0					1384.1308445368509
3.69	1446.0					1360.085036448513
3.7	1497.0					1411.039228360175
3.71	1467.0					1380.993420271837
3.72	1374.0					1287.9476121834991
3.73	1219.0					1132.9018040951612
3.74	1031.0					944.8559960068231
3.75	916.0					829.8101879184852
3.76	713.0					626.7643798301473
3.77	543.0					456.71857174180934
3.78	375.0					288.67276365347135
3.79	250.0					163.62695556513341
3.8	182.0					95.58114747679545
3.81	140.0					53.5353393884575
3.82	84.0					-2.510468699880448
3.83	68.0					-18.556276788218412
3.84	56.0					-30.60208487655636
3.85	46.0					-40.64789296489431
3.86	40.0					-46.693701053232274
3.87	44.0					-42.739509141570224
3.88	45.0					-41.78531722990817
3.89	46.0					-40.83112531824614
3.9	42.0					-44.87693340658409
3.91	64.0					-22.922741494922036
3.92	51.0					-35.968549583259986
3.93	82.0					-5.014357671597949
3.94	100.0					12.939834240064101
3.95	116.0					28.894026151726152
3.96	161.0					73.8482180633882
3.97	186.0					98.80240997505024
3.98	201.0					113.75660188671229
3.99	215.0					127.71079379837434
4.0	231.0					143.66498571003638
4.01	233.0					145.61917762169844
4.02	252.0					164.57336953336048
4.03	231.0					143.5275614450225
4.04	232.0					144.48175335668458
4.05	220.0					132.43594526834661
4.06	195.0					107.39013718000865
4.07	151.0					63.3443290916707
4.08	122.0					34.29852100333275
4.09	105.0					17.252712914994788
4.1	83.0					-4.793095173343147
4.11	71.0					-16.83890326168111
4.12	54.0					-33.88471135001906
4.13	37.0					-50.93051943835701
4.14	36.0					-51.97632752669497
4.15	37.0					-51.02213561503292
4.16	43.0					-45.06794370337087
4.17	24.0					-64.11375179170884
4.18	26.0					-62.159559880046785
4.19	23.0					-65.20536796838473
4.2	31.0					-57.2511760567227
4.21	31.0					-57.29698414506065
4.22	24.0					-64.3427922333986
4.23	38.0					-50.38860032173656
4.24	38.0					-50.43440841007451
4.25	27.0					-61.48021649841246
4.26	19.0					-69.52602458675042
4.27	29.0					-59.57183267508837
4.28	25.0					-63.61764076342632
4.29	28.0					-60.66344885176427
4.3	29.0					-59.70925694010222
4.31	34.0					-54.755065028440185
4.32	24.0					-64.80087311677813
4.33	34.0					-54.846681205116084
4.34	31.0					-57.89248929345405
4.35	53.0					-35.938297381792
4.36	51.0					-37.98410547012995
4.37	63.0					-26.02991355846791
4.38	73.0					-16.07572164680586
4.39	101.0					11.87847026485619
4.4	121.0					31.832662176518227
4.41	154.0					64.78685408818028
4.42	226.0					136.74104599984233
4.43	276.0					186.69523791150436
4.44	324.0					234.64942982316643
4.45	411.0					321.6036217348285
4.46	435.0					345.5578136464905
4.47	527.0					437.51200555815257
4.48	637.0					547.4661974698146
4.49	682.0					592.4203893814766
4.5	669.0					579.3745812931387
4.51	679.0					589.3287732048008
4.52	696.0					606.2829651164628
4.53	654.0					564.2371570281248
4.54	647.0					557.1913489397868
4.55	547.0					457.1455408514489
4.56	495.0					405.099732763111
4.57	420.0					330.05392467477304
4.58	323.0					233.00811658643505
4.59	310.0					219.96230849809712
4.6	253.0					162.91650040975915
4.61	184.0					93.8706923214212
4.62	188.0					97.82488423308325
4.63	152.0					61.77907614474529
4.64	130.0					39.73326805640734
4.65	109.0					18.68745996806939
4.66	90.0					-0.3583481202685732
4.67	100.0					9.595843791393492
4.68	91.0					0.5500357030555278
4.69	85.0					-5.495772385282422
4.7	84.0					-6.541580473620371
4.71	73.0					-17.587388561958335
4.72	76.0					-14.633196650296284
4.73	87.0					-3.6790047386342337
4.74	57.0					-33.7248128269722
4.75	70.0					-20.770620915310147
4.76	56.0					-34.816429003648096
4.77	77.0					-13.86223709198606
4.78	64.0					-26.90804518032401
4.79	64.0					-26.95385326866196
4.8	77.0					-13.999661356999923
4.81	78.0					-13.045469445337872
4.82	92.0					0.9087224663241784
4.83	82.0					-9.137085622013785
4.84	115.0					23.817106289648265
4.85	103.0					11.771298201310316
4.86	130.0					38.72549011297235
4.87	133.0					41.67968202463442
4.88	131.0					39.63387393629645
4.89	137.0					45.588065847958504
4.9	164.0					72.54225775962055
4.91	159.0					67.49644967128259
4.92	168.0					76.45064158294464
4.93	184.0					92.40483349460669
4.94	172.0					80.35902540626873
4.95	152.0					60.31321731793078
4.96	163.0					71.26740922959283
4.97	135.0					43.221601141254865
4.98	119.0					27.175793052916916
4.99	131.0					39.129984964578966
5.0	114.0					22.084176876241003
5.01	124.0					32.03836878790305
5.02	75.0					-17.007439300434896
5.03	88.0					-4.05324738877286
5.04	65.0					-27.09905547711081
5.05	49.0					-43.14486356544876
5.06	46.0					-46.19067165378671
5.07	64.0					-28.236479742124658
5.08	59.0					-33.28228783046262
5.09	64.0					-28.32809591880057
5.1	51.0					-41.37390400713852
5.11	57.0					-35.419712095476484
5.12	51.0					-41.465520183814434
5.13	49.0					-43.51132827215238
5.14	64.0					-28.557136360490347
5.15	50.0					-42.602944448828296
5.16	51.0					-41.648752537166246
5.17	57.0					-35.69456062550421
5.18	43.0					-49.74036871384216
5.19	47.0					-45.78617680218011
5.2	58.0					-34.83198489051807
5.21	53.0					-39.87779297885602
5.22	65.0					-27.92360106719397
5.23	65.0					-27.969409155531935
5.24	64.0					-29.015217243869884
5.25	45.0					-48.061025332207834
5.26	57.0					-36.10683342054578
5.27	65.0					-28.152641508883733
5.28	56.0					-37.198449597221696
5.29	56.0					-37.244257685559646
5.3	81.0					-12.290065773897595
5.31	76.0					-17.33587386223556
5.32	64.0					-29.38168195057351
5.33	62.0					-31.427490038911458
5.34	73.0					-20.47329812724942
5.35	90.0					-3.519106215587371
5.36	86.0					-7.56491430392532
5.37	97.0					3.389277607736716
5.38	104.0					10.343469519398766
5.39	108.0					14.297661431060817
5.4	99.0					5.251853342722853
5.41	100.0					6.206045254384904
5.42	115.0					21.160237166046954
5.43	112.0					18.114429077709005
5.44	116.0					22.06862098937104
5.45	106.0					12.022812901033092
5.46	104.0					9.977004812695142
5.47	76.0					-18.068803275642807
5.48	78.0					-16.11461136398077
5.49	97.0					2.8395805476812797
5.5	74.0					-20.20622754065667
5.51	61.0					-33.25203562899463
5.52	54.0					-40.29784371733258
5.53	71.0					-23.343651805670532
5.54	55.0					-39.389459894008496
5.55	70.0					-24.435267982346446
5.56	59.0					-35.481076070684395
5.57	54.0					-40.52688415902236
5.58	80.0					-14.572692247360308
5.59	57.0					-37.61850033569826
5.6	60.0					-34.66430842403621
5.61	49.0					-45.71011651237417
5.62	46.0					-48.75592460071212
5.63	48.0					-46.80173268905007
5.64	67.0					-27.84754077738802
5.65	55.0					-39.89334886572598
5.66	61.0					-33.93915695406393
5.67	73.0					-21.984965042401882
5.68	46.0					-49.030773130739846
5.69	62.0					-33.076581219077795
5.7	56.0					-39.122389307415744
5.71	61.0					-34.16819739575371
5.72	47.0					-48.21400548409166
5.73	52.0					-43.25981357242961
5.74	68.0					-27.30562166076757
5.75	78.0					-17.35142974910552
5.76	76.0					-19.39723783744347
5.77	85.0					-10.44304592578142
5.78	100.0					4.511145985880617
5.79	95.0					-0.5346621024573324
5.8	117.0					21.419529809204718
5.81	127.0					31.37372172086677
5.82	168.0					72.3279136325288
5.83	165.0					69.28210554419086
5.84	188.0					92.2362974558529
5.85	230.0					134.19048936751494
5.86	229.0					133.144681279177
5.87	250.0					154.09887319083904
5.88	269.0					173.05306510250108
5.89	271.0					175.00725701416314
5.9	285.0					188.96144892582518
5.91	299.0					202.91564083748722
5.92	258.0					161.86983274914928
5.93	265.0					168.82402466081132
5.94	230.0					133.77821657247335
5.95	193.0					96.7324084841354
5.96	163.0					66.68660039579746
5.97	158.0					61.640792307459506
5.98	130.0					33.59498421912154
5.99	115.0					18.549176130783593
6.0	119.0					22.503368042445643
6.01	99.0					2.457559954107694
6.02	79.0					-17.58824813423027
6.03	78.0					-18.63405622256822
6.04	69.0					-27.67986431090617
6.05	65.0					-31.725672399244132
6.06	80.0					-16.77148048758208
6.07	85.0					-11.817288575920031
6.08	63.0					-33.863096664257995
6.09	74.0					-22.908904752595944
6.1	82.0					-14.954712840933894
6.11	74.0					-23.000520929271858
6.12	98.0					0.953670982390193
6.13	95.0					-2.0921371059477565
6.14	79.0					-18.137945194285706
6.15	110.0					12.81624671737633
6.16	90.0					-7.229561370961619
6.17	119.0					21.72463054070043
6.18	126.0					28.678822452362482
6.19	145.0					47.63301436402452
6.2	213.0					115.58720627568657
6.21	235.0					137.54139818734862
6.22	297.0					199.49559009901066
6.23	415.0					317.4497820106727
6.24	645.0					547.4039739223348
6.25	832.0					734.3581658339967
6.26	1177.0					1079.3123577456588
6.27	1536.0					1438.2665496573209
6.28	2185.0					2087.2207415689827
6.29	2950.0					2852.174933480645
6.3	3781.0					3683.129125392307
6.31	4971.0					4873.083317303969
6.32	6064.0					5966.037509215631
6.33	7512.0					7413.991701127293
6.34	8852.0					8753.945893038956
6.35	10130.0					10031.900084950617
6.36	11452.0					11353.85427686228
6.37	12686.0					12587.808468773941
6.38	13598.0					13499.762660685603
6.39	14450.0					14351.716852597265
6.4	14468.0					14369.671044508928
6.41	14238.0					14139.62523642059
6.42	13439.0					13340.579428332252
6.43	12652.0					12553.533620243914
6.44	11618.0					11519.487812155576
6.45	10430.0					10331.442004067238
6.46	8969.0					8870.3961959789
6.47	7481.0					7382.350387890562
6.48	6286.0					6187.304579802224
6.49	4960.0					4861.258771713886
6.5	3867.0					3768.212963625548
6.51	2899.0					2800.16715553721
6.52	2172.0					2073.1213474488723
6.53	1667.0					1568.075539360534
6.54	1144.0					1045.0297312721962
6.55	811.0					711.9839231838582
6.56	545.0					445.93811509552023
6.57	404.0					304.8923070071823
6.58	312.0					212.84649891884433
6.59	235.0					135.80069083050637
6.6	177.0					77.75488274216842
6.61	139.0					39.70907465383047
6.62	121.0					21.663266565492506
6.63	119.0					19.617458477154557
6.64	112.0					12.571650388816607
6.65	103.0					3.5258423004786437
6.66	109.0					9.480034212140694
6.67	94.0					-5.565773876197255
6.68	78.0					-21.611581964535205
6.69	88.0					-11.657390052873168
6.7	104.0					4.296801858788882
6.71	97.0					-2.7490062295490674
6.72	111.0					11.205185682112983
6.73	112.0					12.15937759377502
6.74	107.0					7.11356950543707
6.75	104.0					4.0677614170991205
6.76	95.0					-4.978046671238843
6.77	102.0					1.9761452404232074
6.78	105.0					4.930337152085258
6.79	103.0					2.8845290637472942
6.8	116.0					15.838720975409345
6.81	105.0					4.792912887071395
6.82	118.0					17.74710479873343
6.83	128.0					27.701296710395482
6.84	150.0					49.65548862205753
6.85	144.0					43.60968053371958
6.86	180.0					79.56387244538162
6.87	184.0					83.51806435704367
6.88	217.0					116.47225626870572
6.89	230.0					129.42644818036777
6.9	287.0					186.3806400920298
6.91	340.0					239.33483200369187
6.92	425.0					324.28902391535394
6.93	487.0					386.24321582701594
6.94	558.0					457.197407738678
6.95	766.0					665.15159965034
6.96	928.0					827.1057915620021
6.97	1067.0					966.0599834736641
6.98	1316.0					1215.014175385326
6.99	1468.0					1366.9683672969882
7.0	1653.0					1551.9225592086502
7.01	1870.0					1768.8767511203123
7.02	2038.0					1936.8309430319744
7.03	2111.0					2009.7851349436364
7.04	2293.0					2191.7393268552983
7.05	2382.0					2280.6935187669606
7.06	2424.0					2322.6477106786224
7.07	2320.0					2218.6019025902847
7.08	2126.0					2024.5560945019467
7.09	1970.0					1868.5102864136088
7.1	1822.0					1720.4644783252706
7.11	1653.0					1551.4186702369327
7.12	1444.0					1342.3728621485948
7.13	1186.0					1084.3270540602568
7.14	1011.0					909.2812459719189
7.15	745.0					643.235437883581
7.16	688.0					586.189629795243
7.17	564.0					462.14382170690504
7.18	400.0					298.0980136185671
7.19	312.0					210.05220553022914
7.2	269.0					167.00639744189118
7.21	206.0					103.96058935355325
7.22	165.0					62.91478126521528
7.23	139.0					36.86897317687733
7.24	106.0					3.8231650885393833
7.25	104.0					1.7773570002014338
7.26	75.0					-27.268451088136516
7.27	81.0					-21.31425917647448
7.28	71.0					-31.36006726481243
7.29	85.0					-17.40587535315038
7.3	77.0					-25.451683441488342
7.31	66.0					-36.49749152982629
7.32	69.0					-33.54329961816424
7.33	72.0					-30.589107706502205
7.34	68.0					-34.634915794840154
7.35	86.0					-16.680723883178104
7.36	102.0					-0.7265319715160672
7.37	73.0					-29.772340059854017
7.38	100.0					-2.818148148191966
7.39	80.0					-22.86395623652993
7.4	92.0					-10.90976432486788
7.41	110.0					7.044427586794171
7.42	112.0					8.998619498456208
7.43	88.0					-15.047188589881728
7.44	97.0					-6.092996678219691
7.45	91.0					-12.13880476655764
7.46	104.0					0.8153871451044097
7.47	100.0					-3.230420943233554
7.48	102.0					-1.2762290315715035
7.49	121.0					17.677962880090547
7.5	84.0					-19.367845208247417
7.51	98.0					-5.413653296585366
7.52	97.0					-6.459461384923316
7.53	78.0					-25.50526947326128
7.54	71.0					-32.55107756159923
7.55	83.0					-20.596885649937178
7.56	87.0					-16.642693738275142
7.57	97.0					-6.688501826613091
7.58	87.0					-16.73430991495104
7.59	67.0					-36.780118003289004
7.6	83.0					-20.82592609162694
7.61	86.0					-17.871734179964903
7.62	68.0					-35.91754226830287
7.63	90.0					-13.963350356640802
7.64	94.0					-10.009158444978766
7.65	83.0					-21.054966533316716
7.66	78.0					-26.100774621654665
7.67	81.0					-23.14658270999263
7.68	63.0					-41.19239079833058
7.69	96.0					-8.238198886668528
7.7	81.0					-23.28400697500649
7.71	75.0					-29.32981506334444
7.72	75.0					-29.37562315168239
7.73	67.0					-37.421431240020354
7.74	73.0					-31.467239328358303
7.75	93.0					-11.513047416696253
7.76	93.0					-11.558855505034217
7.77	96.0					-8.604663593372152
7.78	85.0					-19.650471681710115
7.79	83.0					-21.69627977004808
7.8	93.0					-11.742087858386014
7.81	90.0					-14.787895946723978
7.82	105.0					0.16629596493807242
7.83	97.0					-7.879512123399877
7.84	87.0					-17.92532021173784
