						B-Baseline
			Spectral	Data	File	
		1.0				
						
						
						
						
		4096.0				
		1.0				
						
						
						
		0.01				
		-0.4				
						
		40.0				
		30.0				
		39.742022				
		50.0				
		607000.0				
		100.0				
		0.0				
		0.0				
		45.0				
		0.0				
		0.0				
		0.0				
		4.0				
7.42	85.0					-18.001380501543792
7.43	94.0					-9.047188589881728
7.44	97.0					-6.092996678219691
7.45	107.0					3.861195233442359
7.46	107.0					3.8153871451044097
7.47	100.0					-3.230420943233554
7.48	77.0					-26.276229031571503
7.49	93.0					-10.322037119909453
7.5	98.0					-5.367845208247417
7.51	98.0					-5.413653296585366
7.52	78.0					-25.459461384923316
7.53	89.0					-14.50526947326128
7.54	98.0					-5.551077561599229
7.55	87.0					-16.596885649937178
7.56	98.0					-5.642693738275142
7.57	102.0					-1.6885018266130913
7.58	82.0					-21.73430991495104
7.59	82.0					-21.780118003289004
7.6	81.0					-22.82592609162694
7.61	79.0					-24.871734179964903
7.62	86.0					-17.917542268302867
7.63	89.0					-14.963350356640802
7.64	72.0					-32.009158444978766
7.65	81.0					-23.054966533316716
7.66	79.0					-25.100774621654665
7.67	83.0					-21.14658270999263
7.68	85.0					-19.192390798330578
7.69	75.0					-29.238198886668528
7.7	83.0					-21.28400697500649
7.71	59.0					-45.32981506334444
7.72	75.0					-29.37562315168239
7.73	80.0					-24.421431240020354
7.74	84.0					-20.467239328358303
7.75	77.0					-27.513047416696253
7.76	84.0					-20.558855505034217
7.77	84.0					-20.604663593372152
7.78	76.0					-28.650471681710115
7.79	90.0					-14.69627977004808
7.8	78.0					-26.742087858386014
7.81	94.0					-10.787895946723978
7.82	92.0					-12.833704035061928
7.83	100.0					-4.879512123399877
7.84	101.0					-3.9253202117378407
7.85	86.0					-18.97112830007579
7.86	94.0					-11.01693638841374
7.87	96.0					-9.062744476751703
7.88	105.0					-0.10855256508965283
7.89	105.0					-0.1543606534276023
7.9	100.0					-5.200168741765566
7.91	102.0					-3.2459768301035155
7.92	109.0					3.708215081558535
7.93	118.0					12.662406993220571
7.94	153.0					47.61659890488262
7.95	143.0					37.57079081654467
7.96	135.0					29.52498272820671
7.97	161.0					55.47917463986877
7.98	159.0					53.43336655153081
7.99	154.0					48.387558463192846
8.0	170.0					64.34175037485491
8.01	187.0					81.29594228651695
8.02	182.0					76.250134198179
8.03	171.0					65.20432610984105
8.04	189.0					83.15851802150308
8.05	165.0					59.112709933165135
8.06	183.0					77.06690184482719
8.07	182.0					76.02109375648922
8.08	163.0					56.97528566815127
8.09	181.0					74.92947757981332
8.1	178.0					71.88366949147536
8.11	173.0					66.83786140313742
8.12	166.0					59.79205331479946
8.13	158.0					51.7462452264615
8.14	140.0					33.70043713812355
8.15	164.0					57.6546290497856
8.16	147.0					40.608820961447634
8.17	152.0					45.5630128731097
8.18	138.0					31.517204784771735
8.19	131.0					24.471396696433786
8.2	129.0					22.425588608095836
8.21	137.0					30.379780519757873
8.22	129.0					22.333972431419923
8.23	158.0					51.288164343081974
8.24	136.0					29.24235625474401
8.25	125.0					18.19654816640606
8.26	141.0					34.15074007806811
8.27	148.0					41.10493198973015
8.28	124.0					17.059123901392212
8.29	143.0					36.01331581305425
8.3	157.0					49.967507724716285
8.31	128.0					20.921699636378335
8.32	148.0					40.875891548040386
8.33	134.0					26.830083459702422
8.34	165.0					57.78427537136449
8.35	136.0					28.738467283026523
8.36	168.0					60.692659194688574
8.37	160.0					52.646851106350624
8.38	180.0					72.60104301801266
8.39	159.0					51.5552349296747
8.4	174.0					66.50942684133676
8.41	186.0					78.4636187529988
8.42	147.0					39.41781066466085
8.43	148.0					40.3720025763229
8.44	162.0					54.326194487984935
8.45	144.0					36.280386399647
8.46	159.0					51.234578311309036
8.47	151.0					43.18877022297107
8.48	149.0					41.14296213463312
8.49	162.0					54.097154046295174
8.5	148.0					40.05134595795721
8.51	137.0					29.005537869619275
8.52	166.0					57.95972978128131
8.53	169.0					60.91392169294336
8.54	198.0					89.86811360460541
8.55	189.0					80.82230551626745
8.56	207.0					98.77649742792948
8.57	229.0					120.73068933959155
8.58	228.0					119.68488125125359
8.59	242.0					133.63907316291562
8.6	224.0					115.59326507457769
8.61	251.0					142.54745698623972
8.62	246.0					137.5016488979018
8.63	277.0					168.45584080956382
8.64	290.0					181.41003272122586
8.65	268.0					159.3642246328879
8.66	270.0					161.31841654454996
8.67	223.0					114.272608456212
8.68	256.0					147.22680036787406
8.69	205.0					96.1809922795361
8.7	210.0					101.13518419119815
8.71	187.0					78.08937610286019
8.72	193.0					84.04356801452224
8.73	179.0					69.99775992618427
8.74	165.0					55.95195183784634
8.75	151.0					41.906143749508374
8.76	170.0					60.860335661170424
8.77	144.0					34.814527572832475
8.78	156.0					46.76871948449451
8.79	124.0					14.722911396156576
8.8	140.0					30.677103307818612
8.81	135.0					25.63129521948065
8.82	129.0					19.5854871311427
8.83	125.0					15.53967904280475
8.84	123.0					13.493870954466786
8.85	129.0					19.44806286612885
8.86	154.0					44.40225477779089
8.87	124.0					14.356446689452937
8.88	131.0					21.310638601114974
8.89	139.0					29.264830512777024
8.9	122.0					12.21902242443906
8.91	115.0					5.173214336101125
8.92	139.0					29.12740624776316
8.93	121.0					11.081598159425212
8.94	123.0					13.035790071087263
8.95	129.0					18.9899819827493
8.96	132.0					21.944173894411335
8.97	134.0					23.8983658060734
8.98	113.0					2.8525577177354364
8.99	139.0					28.806749629397487
9.0	131.0					20.760941541059537
9.01	123.0					12.715133452721574
9.02	132.0					21.66932536438364
9.03	137.0					26.623517276045675
9.04	143.0					32.577709187707725
9.05	144.0					33.53190109936976
9.06	156.0					45.48609301103181
9.07	138.0					27.44028492269385
9.08	118.0					7.394476834355913
9.09	128.0					17.34866874601795
9.1	132.0					21.30286065768
9.11	146.0					35.25705256934205
9.12	175.0					64.21124448100409
9.13	163.0					52.16543639266612
9.14	148.0					37.11962830432819
9.15	146.0					35.073820215990224
9.16	184.0					73.02801212765227
9.17	166.0					54.982204039314325
9.18	193.0					81.93639595097636
9.19	172.0					60.89058786263843
9.2	198.0					86.84477977430046
9.21	171.0					59.7989716859625
9.22	169.0					57.75316359762455
9.23	162.0					50.7073555092866
9.24	163.0					51.66154742094864
9.25	155.0					43.6157393326107
9.26	152.0					40.56993124427274
9.27	167.0					55.52412315593479
9.28	152.0					40.47831506759684
9.29	136.0					24.432506979258875
9.3	139.0					27.38669889092091
9.31	140.0					28.340890802582976
9.32	156.0					44.29508271424501
9.33	162.0					50.24927462590706
9.34	117.0					5.203466537569113
9.35	140.0					28.15765844923115
9.36	157.0					45.111850360893214
9.37	162.0					50.06604227255525
9.38	133.0					21.020234184217287
9.39	127.0					14.974426095879338
9.4	143.0					30.928618007541388
9.41	143.0					30.882809919203424
9.42	158.0					45.83700183086549
9.43	135.0					22.791193742527526
9.44	157.0					44.745385654189576
9.45	160.0					47.69957756585163
9.46	163.0					50.65376947751366
9.47	137.0					24.6079613891757
9.48	142.0					29.562153300837764
9.49	151.0					38.5163452124998
9.5	145.0					32.47053712416185
9.51	162.0					49.4247290358239
9.52	150.0					37.37892094748594
9.53	158.0					45.333112859148
9.54	181.0					68.28730477081004
9.55	194.0					81.24149668247208
9.56	179.0					66.19568859413413
9.57	198.0					85.14988050579618
9.58	202.0					89.10407241745821
9.59	179.0					66.05826432912028
9.6	219.0					106.01245624078231
9.61	210.0					96.96664815244436
9.62	190.0					76.92084006410641
9.63	175.0					61.87503197576845
9.64	202.0					88.82922388743049
9.65	182.0					68.78341579909255
9.66	182.0					68.73760771075459
9.67	203.0					89.69179962241664
9.68	193.0					79.64599153407869
9.69	189.0					75.60018344574073
9.7	184.0					70.55437535740279
9.71	175.0					61.50856726906483
9.72	200.0					86.46275918072686
9.73	173.0					59.41695109238891
9.74	172.0					58.371143004050964
9.75	157.0					43.325334915713
9.76	143.0					29.279526827375065
9.77	153.0					39.2337187390371
9.78	151.0					37.18791065069915
9.79	151.0					37.1421025623612
9.8	152.0					38.09629447402324
9.81	174.0					60.050486385685275
9.82	152.0					38.00467829734734
9.83	142.0					27.958870209009376
9.84	145.0					30.913062120671427
9.85	141.0					26.867254032333477
9.86	148.0					33.82144594399551
9.87	136.0					21.775637855657564
9.88	165.0					50.729829767319615
9.89	161.0					46.68402167898165
9.9	158.0					43.6382135906437
9.91	177.0					62.59240550230575
9.92	148.0					33.54659741396779
9.93	148.0					33.50078932562985
9.94	148.0					33.45498123729189
9.95	151.0					36.40917314895394
9.96	166.0					51.363365060615976
9.97	142.0					27.317556972278027
9.98	153.0					38.27174888394006
9.99	171.0					56.22594079560213
10.0	154.0					39.180132707264164
10.01	148.0					33.134324618926215
10.02	128.0					13.088516530588265
10.03	160.0					45.0427084422503
10.04	140.0					24.996900353912352
10.05	128.0					12.951092265574403
10.06	135.0					19.90528417723644
10.07	166.0					50.85947608889849
10.08	131.0					15.81366800056054
10.09	145.0					29.767859912222576
10.1	136.0					20.72205182388464
10.11	147.0					31.676243735546677
10.12	151.0					35.63043564720873
10.13	118.0					2.584627558870764
10.14	137.0					21.538819470532815
10.15	138.0					22.49301138219485
10.16	145.0					29.447203293856916
10.17	146.0					30.401395205518952
10.18	143.0					27.355587117181003
10.19	171.0					55.30977902884305
10.2	164.0					48.26397094050509
10.21	137.0					21.218162852167126
10.22	155.0					39.17235476382919
10.23	136.0					20.126546675491227
10.24	136.0					20.080738587153277
10.25	155.0					39.03493049881533
10.26	149.0					32.989122410477364
10.27	141.0					24.943314322139415
10.28	156.0					39.897506233801465
10.29	157.0					40.851698145463516
10.3	147.0					30.805890057125552
10.31	181.0					64.7600819687876
10.32	175.0					58.71427388044964
10.33	196.0					79.6684657921117
10.34	189.0					72.62265770377374
10.35	218.0					101.57684961543579
10.36	226.0					109.53104152709784
10.37	226.0					109.48523343875988
10.38	301.0					184.4394253504219
10.39	283.0					166.39361726208398
10.4	306.0					189.34780917374601
10.41	333.0					216.30200108540805
10.42	410.0					293.2561929970701
10.43	436.0					319.2103849087322
10.44	468.0					351.1645768203942
10.45	556.0					439.11876873205625
10.46	556.0					439.07296064371826
10.47	584.0					467.0271525553803
10.48	676.0					558.9813444670424
10.49	784.0					666.9355363787045
10.5	809.0					691.8897282903665
10.51	866.0					748.8439202020286
10.52	842.0					724.7981121136905
10.53	888.0					770.7523040253526
10.54	825.0					707.7064959370147
10.55	909.0					791.6606878486767
10.56	867.0					749.6148797603388
10.57	844.0					726.5690716720007
10.58	806.0					688.5232635836628
10.59	775.0					657.4774554953249
10.6	676.0					558.4316474069869
10.61	628.0					510.385839318649
10.62	565.0					447.34003123031107
10.63	514.0					396.2942231419731
10.64	473.0					355.24841505363514
10.65	442.0					324.20260696529715
10.66	373.0					255.15679887695921
10.67	330.0					212.11099078862128
10.68	288.0					170.06518270028332
10.69	268.0					150.01937461194535
10.7	229.0					110.97356652360742
10.71	214.0					95.92775843526945
10.72	189.0					70.88195034693149
10.73	194.0					75.83614225859355
10.74	160.0					41.79033417025559
10.75	177.0					58.74452608191764
10.76	163.0					44.69871799357969
10.77	131.0					12.652909905241728
10.78	149.0					30.60710181690378
10.79	156.0					37.56129372856583
10.8	137.0					18.515485640227865
10.81	138.0					19.469677551889916
10.82	165.0					46.423869463551966
10.83	160.0					41.378061375214
10.84	143.0					24.332253286876053
10.85	148.0					29.286445198538104
10.86	149.0					30.240637110200154
10.87	153.0					34.194829021862205
10.88	138.0					19.14902093352424
10.89	142.0					23.103212845186277
10.9	149.0					30.057404756848342
10.91	146.0					27.01159666851038
10.92	146.0					26.96578858017243
10.93	160.0					40.91998049183448
10.94	162.0					42.874172403496516
10.95	156.0					36.82836431515857
10.96	163.0					43.78255622682062
10.97	150.0					30.736748138482653
10.98	145.0					25.690940050144704
10.99	135.0					15.645131961806754
11.0	134.0					14.59932387346879
11.01	144.0					24.55351578513084
11.02	143.0					23.50770769679289
11.03	150.0					30.461899608454942
11.04	133.0					13.416091520116993
11.05	169.0					49.37028343177903
11.06	159.0					39.324475343441065
11.07	158.0					38.27866725510313
11.08	150.0					30.232859166765166
11.09	153.0					33.18705107842722
11.1	156.0					36.14124299008927
11.11	157.0					37.095434901751304
11.12	162.0					42.049626813413354
11.13	169.0					49.003818725075405
11.14	162.0					41.95801063673744
11.15	154.0					33.91220254839949
11.16	193.0					72.86639446006154
11.17	161.0					40.82058637172358
11.18	210.0					89.77477828338563
11.19	193.0					72.72897019504768
11.2	186.0					65.68316210670972
11.21	164.0					43.63735401837177
11.22	159.0					38.59154593003382
11.23	177.0					56.54573784169585
11.24	167.0					46.499929753357904
11.25	173.0					52.454121665019954
11.26	186.0					65.408313576682
11.27	162.0					41.362505488344055
11.28	176.0					55.31669740000609
11.29	181.0					60.27088931166814
11.3	156.0					35.22508122333019
11.31	164.0					43.17927313499223
11.32	178.0					57.13346504665428
11.33	195.0					74.08765695831633
11.34	160.0					39.04184886997837
11.35	196.0					74.99604078164042
11.36	189.0					67.95023269330247
11.37	161.0					39.904424604964504
11.38	154.0					32.858616516626554
11.39	174.0					52.812808428288605
11.4	159.0					37.76700033995064
11.41	173.0					51.72119225161269
11.42	175.0					53.67538416327474
11.43	174.0					52.62957607493679
11.44	158.0					36.58376798659884
11.45	165.0					43.53795989826088
11.46	160.0					38.492151809922916
11.47	148.0					26.44634372158498
11.48	161.0					39.40053563324702
11.49	161.0					39.35472754490907
11.5	167.0					45.30891945657112
11.51	162.0					40.263111368233155
11.52	171.0					49.217303279895205
11.53	169.0					47.171495191557256
11.54	152.0					30.125687103219292
11.55	154.0					32.07987901488134
11.56	157.0					35.03407092654339
11.57	164.0					41.98826283820543
11.58	155.0					32.94245474986748
11.59	169.0					46.89664666152953
11.6	162.0					39.85083857319157
11.61	155.0					32.80503048485363
11.62	156.0					33.75922239651567
11.63	164.0					41.713414308177704
11.64	164.0					41.66760621983977
11.65	163.0					40.621798131501805
11.66	176.0					53.575990043163856
11.67	175.0					52.530181954825906
11.68	146.0					23.484373866487942
11.69	141.0					18.438565778149993
11.7	157.0					34.39275768981204
11.71	146.0					23.34694960147408
11.72	160.0					37.30114151313613
11.73	171.0					48.25533342479818
11.74	166.0					43.20952533646022
11.75	153.0					30.163717248122268
11.76	164.0					41.11790915978432
11.77	160.0					37.072101071446355
11.78	156.0					33.02629298310842
11.79	181.0					57.980484894770456
11.8	163.0					39.93467680643249
11.81	173.0					49.88886871809454
11.82	184.0					60.84306062975659
11.83	173.0					49.79725254141864
11.84	169.0					45.751444453080694
11.85	162.0					38.70563636474273
11.86	157.0					33.65982827640478
11.87	158.0					34.61402018806683
11.88	177.0					53.56821209972887
11.89	169.0					45.52240401139092
11.9	169.0					45.47659592305297
11.91	165.0					41.430787834715005
11.92	144.0					20.384979746377056
11.93	158.0					34.339171658039106
11.94	153.0					29.293363569701143
11.95	180.0					56.24755548136321
11.96	152.0					28.201747393025244
11.97	176.0					52.15593930468728
11.98	178.0					54.11013121634933
11.99	182.0					58.06432312801138
12.0	175.0					51.01851503967343
12.01	186.0					61.97270695133548
12.02	169.0					44.92689886299752
12.03	162.0					37.88109077465957
12.04	182.0					57.83528268632162
12.05	171.0					46.789474597983656
12.06	191.0					66.7436665096457
12.07	174.0					49.69785842130776
12.08	160.0					35.65205033296979
12.09	180.0					55.606242244631844
12.1	201.0					76.5604341562939
12.11	197.0					72.51462606795593
12.12	172.0					47.468817979617995
12.13	188.0					63.42300989128003
12.14	181.0					56.37720180294207
12.15	179.0					54.33139371460412
12.16	195.0					70.28558562626617
12.17	208.0					83.2397775379282
12.18	166.0					41.19396944959027
12.19	178.0					53.148161361252306
12.2	179.0					54.10235327291436
12.21	210.0					85.0565451845764
12.22	216.0					91.01073709623844
12.23	205.0					79.9649290079005
12.24	225.0					99.91912091956254
12.25	192.0					66.87331283122458
12.26	199.0					73.82750474288663
12.27	221.0					95.78169665454868
12.28	187.0					61.73588856621072
12.29	225.0					99.69008047787278
12.3	201.0					75.64427238953482
12.31	205.0					79.59846430119686
12.32	232.0					106.5526562128589
12.33	179.0					53.50684812452096
12.34	181.0					55.46104003618299
12.35	190.0					64.41523194784506
12.36	189.0					63.369423859507094
12.37	208.0					82.32361577116914
12.38	222.0					96.27780768283118
12.39	239.0					113.23199959449323
12.4	212.0					86.18619150615528
12.41	200.0					74.14038341781733
12.42	224.0					98.09457532947937
12.43	277.0					151.04876724114143
12.44	253.0					127.00295915280347
12.45	304.0					177.9571510644655
12.46	321.0					194.91134297612757
12.47	332.0					205.8655348877896
12.48	374.0					247.81972679945164
12.49	398.0					271.7739187111137
12.5	415.0					288.7281106227757
12.51	477.0					350.6823025344378
12.52	518.0					391.63649444609985
12.53	623.0					496.5906863577619
12.54	624.0					497.5448782694239
12.55	664.0					537.4990701810859
12.56	721.0					594.453262092748
12.57	736.0					609.40745400441
12.58	755.0					628.3616459160721
12.59	769.0					642.3158378277342
12.6	787.0					660.2700297393963
12.61	833.0					706.2242216510583
12.62	803.0					676.1784135627203
12.63	756.0					629.1326054743823
12.64	762.0					635.0867973860444
12.65	714.0					587.0409892977065
12.66	660.0					532.9951812093685
12.67	643.0					515.9493731210305
12.68	581.0					453.90356503269254
12.69	556.0					428.8577569443546
12.7	506.0					378.81194885601667
12.71	485.0					357.76614076767873
12.72	404.0					276.72033267934074
12.73	383.0					255.6745245910028
12.74	403.0					275.6287165026648
12.75	339.0					211.5829084143269
12.76	325.0					197.53710032598894
12.77	302.0					174.491292237651
12.78	307.0					179.44548414931305
12.79	277.0					149.39967606097508
12.8	244.0					116.35386797263713
12.81	244.0					116.30805988429918
12.82	266.0					138.26225179596122
12.83	229.0					101.21644370762327
12.84	238.0					110.17063561928532
12.85	223.0					95.12482753094736
12.86	186.0					58.07901944260942
12.87	212.0					84.03321135427146
12.88	212.0					83.9874032659335
12.89	206.0					77.94159517759556
12.9	234.0					105.8957870892576
12.91	207.0					78.84997900091963
12.92	193.0					64.8041709125817
12.93	212.0					83.75836282424373
12.94	214.0					85.71255473590577
12.95	214.0					85.66674664756783
12.96	175.0					46.62093855922987
12.97	196.0					67.5751304708919
12.98	205.0					76.52932238255397
12.99	179.0					50.48351429421601
13.0	189.0					60.437706205878044
13.01	185.0					56.39189811754011
13.02	211.0					82.34609002920214
13.03	196.0					67.30028194086421
13.04	181.0					52.254473852526246
13.05	186.0					57.20866576418828
13.06	190.0					61.16285767585032
13.07	184.0					55.11704958751238
13.08	150.0					21.07124149917442
13.09	190.0					61.025433410836484
13.1	172.0					42.97962532249852
13.11	169.0					39.933817234160585
13.12	186.0					56.88800914582262
13.13	197.0					67.84220105748466
13.14	171.0					41.796392969146694
13.15	171.0					41.75058488080876
13.16	179.0					49.704776792470795
13.17	206.0					76.65896870413286
13.18	187.0					57.6131606157949
13.19	168.0					38.56735252745693
13.2	188.0					58.521544439119
13.21	180.0					50.475736350781034
13.22	185.0					55.42992826244307
13.23	203.0					73.38412017410513
13.24	187.0					57.33831208576717
13.25	216.0					86.29250399742921
13.26	213.0					83.24669590909127
13.27	213.0					83.20088782075331
13.28	190.0					60.155079732415345
13.29	247.0					117.10927164407741
13.3	241.0					111.06346355573945
13.31	262.0					132.01765546740148
13.32	230.0					99.97184737906355
13.33	259.0					128.92603929072558
13.34	235.0					104.88023120238762
13.35	247.0					116.83442311404968
13.36	287.0					156.78861502571172
13.37	205.0					74.74280693737379
13.38	279.0					148.69699884903582
13.39	232.0					101.65119076069786
13.4	259.0					128.6053826723599
13.41	254.0					123.55957458402196
13.42	257.0					126.513766495684
13.43	224.0					93.46795840734606
13.44	252.0					121.4221503190081
13.45	215.0					84.37634223067016
13.46	223.0					92.33053414233217
13.47	223.0					92.28472605399423
13.48	195.0					64.23891796565627
13.49	195.0					64.19310987731834
13.5	184.0					53.14730178898037
13.51	209.0					78.10149370064244
13.52	185.0					54.05568561230447
13.53	170.0					39.00987752396651
13.54	186.0					54.96406943562857
13.55	199.0					67.91826134729061
13.56	185.0					53.872453258952646
13.57	183.0					51.82664517061471
13.58	166.0					34.78083708227675
13.59	160.0					28.735028993938784
13.6	188.0					56.68922090560085
13.61	207.0					75.64341281726288
13.62	192.0					60.59760472892492
13.63	170.0					38.551796640586986
13.64	188.0					56.50598855224902
13.65	164.0					32.46018046391106
13.66	170.0					38.41437237557312
13.67	190.0					58.36856428723516
13.68	185.0					53.322756198897196
13.69	179.0					47.27694811055926
13.7	159.0					27.231140022221297
13.71	172.0					40.18533193388333
13.72	172.0					40.1395238455454
13.73	178.0					46.093715757207434
13.74	172.0					40.04790766886947
13.75	179.0					47.002099580531535
13.76	154.0					21.95629149219357
13.77	154.0					21.910483403855636
13.78	135.0					2.8646753155176725
13.79	161.0					28.818867227179737
13.8	142.0					9.773059138841745
13.81	179.0					46.72725105050381
13.82	153.0					20.681442962165846
13.83	162.0					29.63563487382791
13.84	176.0					43.58982678548995
13.85	168.0					35.54401869715201
13.86	160.0					27.49821060881405
13.87	148.0					15.452402520476085
13.88	214.0					81.40659443213812
13.89	209.0					76.36078634380019
13.9	188.0					55.31497825546222
13.91	176.0					43.26917016712429
13.92	184.0					51.22336207878632
13.93	206.0					73.17755399044836
13.94	216.0					83.13174590211042
13.95	222.0					89.08593781377246
13.96	265.0					132.0401297254345
13.97	269.0					135.99432163709656
13.98	266.0					132.9485135487586
13.99	271.0					137.90270546042063
14.0	303.0					169.8568973720827
14.01	315.0					181.81108928374474
14.02	364.0					230.76528119540677
14.03	402.0					268.71947310706884
14.04	384.0					250.67366501873087
14.05	407.0					273.6278569303929
14.06	466.0					332.582048842055
14.07	474.0					340.53624075371704
14.08	494.0					360.49043266537905
14.09	490.0					356.4446245770411
14.1	544.0					410.3988164887032
14.11	507.0					373.3530084003652
14.12	573.0					439.30720031202725
14.13	521.0					387.2613922236893
14.14	503.0					369.2155841353513
14.15	520.0					386.1697760470134
14.16	512.0					378.12396795867545
14.17	498.0					364.07815987033746
14.18	535.0					401.0323517819995
14.19	460.0					325.9865436936616
14.2	479.0					344.94073560532365
14.21	415.0					280.89492751698566
14.22	365.0					230.84911942864773
14.23	394.0					259.80331134030973
14.24	360.0					225.7575032519718
14.25	358.0					223.71169516363386
14.26	317.0					182.6658870752959
14.27	273.0					138.62007898695794
14.28	239.0					104.57427089862
14.29	249.0					114.52846281028204
14.3	238.0					103.48265472194407
14.31	229.0					94.43684663360614
14.32	213.0					78.39103854526817
14.33	187.0					52.34523045693021
14.34	200.0					65.29942236859227
14.35	174.0					39.25361428025431
14.36	150.0					15.207806191916347
14.37	188.0					53.16199810357841
14.38	189.0					54.11619001524045
14.39	177.0					42.070381926902485
14.4	156.0					21.02457383856455
14.41	160.0					24.978765750226586
14.42	181.0					45.93295766188862
14.43	150.0					14.887149573550687
14.44	148.0					12.841341485212723
14.45	158.0					22.79553339687476
14.46	146.0					10.749725308536824
14.47	185.0					49.70391722019886
14.48	172.0					36.6581091318609
14.49	152.0					16.61230104352296
14.5	168.0					32.566492955185026
14.51	153.0					17.520684866847034
14.52	150.0					14.474876778509099
14.53	142.0					6.429068690171164
14.54	170.0					34.3832606018332
14.55	149.0					13.337452513495236
14.56	169.0					33.2916444251573
14.57	203.0					67.24583633681931
14.58	176.0					40.200028248481374
14.59	178.0					42.15422016014344
14.6	183.0					47.108412071805475
14.61	196.0					60.06260398346751
14.62	220.0					84.01679589512958
14.63	201.0					64.97098780679158
14.64	232.0					95.92517971845365
14.65	231.0					94.87937163011571
14.66	233.0					96.83356354177775
14.67	211.0					74.78775545343979
14.68	242.0					105.74194736510185
14.69	228.0					91.69613927676389
14.7	279.0					142.65033118842592
14.71	246.0					109.60452310008799
14.72	255.0					118.55871501175002
14.73	267.0					130.51290692341206
14.74	255.0					118.46709883507413
14.75	244.0					107.42129074673616
14.76	270.0					133.3754826583982
14.77	256.0					119.32967457006026
14.78	269.0					132.2838664817223
14.79	255.0					118.23805839338434
14.8	262.0					125.1922503050464
14.81	228.0					91.14644221670844
14.82	255.0					118.10063412837047
14.83	247.0					110.05482604003254
14.84	245.0					108.00901795169457
14.85	237.0					99.96320986335661
14.86	229.0					91.91740177501867
14.87	262.0					124.87159368668074
14.88	222.0					84.82578559834275
14.89	235.0					97.77997751000481
14.9	239.0					101.73416942166688
14.91	209.0					71.68836133332888
14.92	217.0					79.64255324499095
14.93	217.0					79.59674515665301
14.94	221.0					83.55093706831505
14.95	197.0					59.50512897997709
14.96	214.0					76.45932089163915
14.97	223.0					85.41351280330116
14.98	218.0					80.36770471496322
14.99	236.0					98.32189662662529
15.0	180.0					42.276088538287325
15.01	179.0					41.23028044994936
15.02	200.0					62.18447236161143
15.03	189.0					51.13866427327346
15.04	212.0					74.0928561849355
15.05	187.0					49.047048096597564
15.06	174.0					36.0012400082596
15.07	215.0					76.95543191992164
15.08	192.0					53.9096238315837
15.09	199.0					60.86381574324574
15.1	207.0					68.81800765490777
15.11	194.0					55.77219956656984
15.12	204.0					65.72639147823187
15.13	183.0					44.68058338989391
15.14	206.0					67.63477530155598
15.15	216.0					77.58896721321801
15.16	185.0					46.54315912488005
15.17	200.0					61.49735103654211
15.18	196.0					57.45154294820415
15.19	203.0					64.40573485986619
15.2	201.0					62.35992677152825
15.21	206.0					67.31411868319029
15.22	174.0					35.26831059485232
15.23	181.0					42.22250250651439
15.24	171.0					32.176694418176425
15.25	175.0					36.13088632983846
15.26	180.0					41.085078241500526
15.27	166.0					27.03927015316259
15.28	174.0					34.99346206482463
15.29	168.0					28.947653976486663
15.3	175.0					35.90184588814873
15.31	204.0					64.85603779981074
15.32	167.0					27.8102297114728
15.33	167.0					27.764421623134865
15.34	171.0					31.7186135347969
15.35	170.0					30.672805446458938
15.36	161.0					21.626997358121002
15.37	148.0					8.581189269783039
15.38	161.0					21.535381181445075
15.39	165.0					25.48957309310714
15.4	154.0					14.443765004769176
15.41	156.0					16.397956916431212
15.42	179.0					39.35214882809328
15.43	176.0					36.30634073975531
15.44	160.0					20.26053265141735
15.45	162.0					22.214724563079415
15.46	188.0					48.16891647474145
15.47	192.0					52.12310838640349
15.48	190.0					50.07730029806555
15.49	155.0					15.031492209727588
15.5	176.0					35.985684121389625
15.51	199.0					58.93987603305169
15.52	176.0					35.894067944713726
15.53	183.0					42.84825985637576
15.54	216.0					75.80245176803783
15.55	197.0					56.75664367969986
15.56	217.0					76.7108355913619
15.57	199.0					58.665027503023964
15.58	242.0					101.619219414686
15.59	227.0					86.57341132634804
15.6	252.0					111.5276032380101
15.61	281.0					140.48179514967217
15.62	258.0					117.4359870613342
15.63	266.0					125.39017897299624
15.64	297.0					156.3443708846583
15.65	329.0					188.2985627963203
15.66	308.0					167.25275470798238
15.67	351.0					210.20694661964444
15.68	351.0					210.16113853130648
15.69	372.0					231.1153304429685
15.7	397.0					256.0695223546306
15.71	378.0					237.0237142662926
15.72	390.0					248.97790617795465
15.73	405.0					263.9320980896167
15.74	389.0					247.88629000127875
15.75	420.0					278.8404819129408
15.76	399.0					257.79467382460285
15.77	430.0					288.74886573626486
15.78	406.0					264.7030576479269
15.79	391.0					249.657249559589
15.8	366.0					224.61144147125103
15.81	361.0					219.56563338291306
15.82	334.0					192.51982529457513
15.83	337.0					195.47401720623716
15.84	306.0					164.4282091178992
15.85	327.0					185.38240102956127
15.86	294.0					152.3365929412233
15.87	274.0					132.29078485288534
15.88	261.0					119.2449767645474
15.89	266.0					124.19916867620944
15.9	243.0					101.15336058787148
15.91	200.0					58.10755249953354
15.92	204.0					62.061744411195576
15.93	224.0					82.01593632285761
15.94	195.0					52.97012823451968
15.95	199.0					56.92432014618174
15.96	172.0					29.87851205784375
15.97	175.0					32.832703969505815
15.98	166.0					23.78689588116785
15.99	180.0					37.74108779282989
16.0	155.0					12.695279704491952
16.01	170.0					27.64947161615399
16.02	163.0					20.603663527816053
16.03	160.0					17.55785543947809
16.04	192.0					49.512047351140154
