																	B-Baseline
	12.0	13	14.0	15.0	19.0	20.0	24.0	25.0	26.0	29.0	30.0	33.0	38	56	80	82	
	1.487	 Al															
	32.194	 Ba															
	31.818	 Ba															
	36.379	 Ba															
	37.258	 Ba															
	4.466	 Ba															
	4.828	 Ba															
	5.157	 Ba															
	4.331	 Ba															
	5.531	 Ba															
	5.797	 Ba															
	3.954	 Ba															
	3.692	 Ca															
	4.013	 Ca															
	0.341	 Ca															
	0.306	 Ca															
	6.404	 Fe															
	7.058	 Fe															
	0.705	 Fe															
	0.628	 Fe															
	1.254	 Mg															
	5.899	 Mn															
	6.491	 Mn															
	0.636	 Mn															
	0.567	 Mn															
	9.989	 Hg															
	11.823	 Hg															
	11.924	 Hg															
	10.651	 Hg															
	13.83	 Hg															
	14.162	 Hg															
	8.721	 Hg															
	2.195	 Hg															
	2.488	 Hg															
	1.708	 Hg															
	2.014	 P															
	2.139	 P															
	3.314	 K															
	3.59	 K															
	0.262	 K															
	1.74	 Si															
	1.041	 Na															
	14.165	 Sr															
	15.836	 Sr															
	16.085	 Sr															
	1.807	 Sr															
	1.649	 Sr															
	1.582	 Sr															
	8.639	 Zn															
	9.572	 Zn															
	1.012	 Zn															
	0.906	 Zn															
	0.884	 Zn															
	10.544	 As															
	11.726	 As															
	1.282	 As															
	1.155	 As															
	1.12	 As															
	5.415	 Cr															
	5.947	 Cr															
	0.573	 Cr															
	0.51	 Cr															
	10.552	 Pb															
	12.614	 Pb															
	12.623	 Pb															
	11.35	 Pb															
	14.765	 Pb															
	15.101	 Pb															
	9.185	 Pb															
	2.345	 Pb															
	2.653	 Pb															
	1.823	 Pb															
	8.048	 Cu															
	8.905	 Cu															
	0.93	 Cu															
	0.832	 Cu															
	0.811	 Cu															
																	
-0.4	0.0																35.07375421686007
-0.39	0.0																34.92437672334134
-0.38	0.0																34.77499922982261
-0.37	0.0																34.625621736303884
-0.36	0.0																34.47624424278516
-0.35	0.0																34.32686674926643
-0.34	0.0																34.17748925574771
-0.33	0.0																34.02811176222898
-0.32	0.0																33.878734268710254
-0.31	0.0																33.729356775191526
-0.3	0.0																33.5799792816728
-0.29	0.0																33.43060178815407
-0.28	0.0																33.28122429463535
-0.27	0.0																33.13184680111662
-0.26	0.0																32.982469307597896
-0.25	0.0																32.83309181407917
-0.24	0.0																32.68371432056044
-0.23	0.0																32.53433682704171
-0.22	0.0																32.38495933352299
-0.21	0.0																32.235581840004265
-0.2	0.0																32.08620434648554
-0.19	0.0																31.93682685296681
-0.18	0.0																31.787449359448082
-0.17	0.0																31.63807186592936
-0.16	0.0																31.48869437241063
-0.15	0.0																31.339316878891903
-0.14	0.0																31.18993938537318
-0.13	0.0																31.040561891854452
-0.12	0.0																30.891184398335724
-0.11	0.0																30.741806904817
-0.1	0.0																30.592429411298273
-0.09	0.0																30.443051917779545
-0.08	0.0																30.29367442426082
-0.07	0.0																30.144296930742094
-0.06	0.0																29.994919437223366
-0.05	0.0																29.84554194370464
-0.04	0.0																29.696164450185915
-0.03	0.0																29.546786956667187
-0.02	0.0																29.39740946314846
-0.01	0.0																29.248031969629736
0.0	0.0																29.098654476111008
0.01	0.0																28.94927698259228
0.02	0.0																28.799899489073557
0.03	0.0																28.65052199555483
0.04	0.0																28.5011445020361
0.05	0.0																28.351767008517378
0.06	0.0																28.20238951499865
0.07	0.0																28.053012021479923
0.08	0.0																27.903634527961195
0.09	0.0																27.75425703444247
0.1	0.0																27.604879540923744
0.11	0.0																27.455502047405016
0.12	0.0																27.306124553886292
0.13	0.0																27.156747060367564
0.14	0.0																27.007369566848837
0.15	0.0																26.857992073330113
0.16	0.0																26.708614579811385
0.17	0.0																26.559237086292658
0.18	0.0																26.409859592773934
0.19	0.0																26.260482099255206
0.2	0.0																26.11110460573648
0.21	0.0																25.961727112217755
0.22	0.0																25.812349618699027
0.23	0.0																25.6629721251803
0.24	0.0																25.513594631661576
0.25	0.0																25.36421713814285
0.26	0.0																25.21483964462412
0.27	0.0																25.065462151105393
0.28	0.0																24.91608465758667
0.29	0.0																24.76670716406794
0.3	0.0																24.617329670549218
0.31	0.0																24.46795217703049
0.32	1.0																25.318574683511763
0.33	0.0																24.169197189993035
0.34	3.0																27.019819696474308
0.35	1.0																24.870442202955584
0.36	3.0																26.72106470943686
0.37	6.0																29.571687215918132
0.38	14.0																37.422309722399405
0.39	20.0																43.27293222888068
0.4	19.0																42.12355473536195
0.41	29.0																51.97417724184322
0.42	26.0																48.824799748324494
0.43	29.0																51.675422254805774
0.44	47.0																69.52604476128704
0.45	51.0																73.37666726776831
0.46	48.0																70.22728977424958
0.47	45.0																67.07791228073087
0.48	47.0																68.92853478721214
0.49	59.0																80.77915729369342
0.5	42.0																63.62977980017469
0.51	60.0																81.48040230665596
0.52	52.0																73.33102481313723
0.53	41.0																62.181647319618506
0.54	48.0																69.03226982609978
0.55	57.0																77.88289233258105
0.56	49.0																69.73351483906234
0.57	45.0																65.58413734554361
0.58	50.0																70.43475985202488
0.59	53.0																73.28538235850615
0.6	53.0																73.13600486498743
0.61	47.0																66.9866273714687
0.62	49.0																68.83724987794997
0.63	34.0																53.687872384431245
0.64	32.0																51.53849489091252
0.65	47.0																66.38911739739379
0.66	44.0																63.23973990387506
0.67	43.0																62.090362410356335
0.68	41.0																59.94098491683761
0.69	42.0																60.79160742331889
0.7	34.0																52.64222992980016
0.71	45.0																63.49285243628143
0.72	41.0																59.34347494276271
0.73	41.0																59.19409744924398
0.74	41.0																59.044719955725256
0.75	46.0																63.89534246220653
0.76	50.0																67.7459649686878
0.77	38.0																55.59658747516907
0.78	47.0																64.44720998165035
0.79	46.0																63.29783248813162
0.8	38.0																55.14845499461289
0.81	25.0																41.99907750109417
0.82	25.0																41.84970000757544
0.83	43.0																59.700322514056715
0.84	44.0																60.55094502053799
0.85	37.0																53.40156752701927
0.86	49.0																65.25219003350054
0.87	38.0																54.10281253998181
0.88	38.0																53.953435046463085
0.89	46.0																61.80405755294436
0.9	53.0																68.65468005942563
0.91	47.0																62.5053025659069
0.92	49.0																64.35592507238817
0.93	44.0																59.20654757886945
0.94	50.0																65.05717008535072
0.95	53.0																67.90779259183199
0.96	48.0																62.75841509831327
0.97	42.0																56.609037604794544
0.98	43.0																57.459660111275824
0.99	52.0																66.3102826177571
1.0	45.0																59.16090512423837
1.01	53.0																67.01152763071964
1.02	51.0																64.86215013720091
1.03	52.0																65.71277264368219
1.04	40.0																53.56339515016346
1.05	60.0																73.41401765664473
1.06	47.0																60.264640163126
1.07	49.0																62.11526266960728
1.08	62.0																74.96588517608856
1.09	52.0																64.81650768256983
1.1	47.0																59.6671301890511
1.11	41.0																53.51775269553238
1.12	36.0																48.36837520201365
1.13	46.0																58.218997708494925
1.14	33.0																45.0696202149762
1.15	44.0																55.92024272145747
1.16	36.0																47.77086522793874
1.17	31.0																42.621487734420015
1.18	48.0																59.47211024090129
1.19	45.0																56.32273274738257
1.2	42.0																53.17335525386384
1.21	53.0																64.0239777603451
1.22	39.0																49.87460026682639
1.23	57.0																67.72522277330766
1.24	49.0																59.575845279788936
1.25	71.0																81.42646778627021
1.26	76.0																86.27709029275148
1.27	80.0																90.12771279923275
1.28	56.0																65.97833530571403
1.29	58.0																67.8289578121953
1.3	55.0																64.67958031867657
1.31	43.0																52.53020282515784
1.32	38.0																47.380825331639116
1.33	41.0																50.231447838120395
1.34	41.0																50.08207034460167
1.35	47.0																55.93269285108294
1.36	34.0																42.78331535756421
1.37	52.0																60.63393786404549
1.38	54.0																62.484560370526765
1.39	77.0																85.33518287700804
1.4	89.0																97.18580538348931
1.41	135.0																143.03642788997058
1.42	196.0																203.88705039645185
1.43	296.0																303.7376729029331
1.44	393.0																400.5882954094144
1.45	484.0																491.4389179158957
1.46	586.0																593.289540422377
1.47	674.0																681.1401629288582
1.48	767.0																773.9907854353395
1.49	805.0																811.8414079418208
1.5	801.0																807.692030448302
1.51	732.0																738.5426529547833
1.52	614.0																620.3932754612646
1.53	574.0																580.2438979677459
1.54	427.0																433.0945204742271
1.55	362.0																367.9451429807084
1.56	260.0																265.79576548718967
1.57	210.0																215.64638799367097
1.58	185.0																190.49701050015224
1.59	136.0																141.34763300663352
1.6	134.0																139.1982555131148
1.61	124.0																129.04887801959606
1.62	185.0																189.89950052607733
1.63	235.0																239.7501230325586
1.64	388.0																392.60074553903985
1.65	645.0																649.4513680455211
1.66	1072.0																1076.3019905520025
1.67	1622.0																1626.1526130584837
1.68	2400.0																2404.003235564965
1.69	3394.0																3397.853858071446
1.7	4588.0																4591.704480577928
1.71	5762.0																5765.555103084409
1.72	6834.0																6837.40572559089
1.73	7683.0																7686.256348097371
1.74	8160.0																8163.1069706038525
1.75	8365.0																8367.957593110334
1.76	8065.0																8067.808215616815
1.77	7156.0																7158.658838123297
1.78	6263.0																6265.509460629778
1.79	4918.0																4920.360083136259
1.8	3839.0																3841.2107056427403
1.81	2913.0																2915.0613281492215
1.82	2124.0																2125.9119506557026
1.83	1480.0																1481.762573162184
1.84	1074.0																1075.6131956686654
1.85	811.0																812.4638181751466
1.86	536.0																537.3144406816278
1.87	370.0																371.1650631881092
1.88	309.0																310.01568569459045
1.89	221.0																221.86630820107172
1.9	155.0																155.716930707553
1.91	104.0																104.56755321403426
1.92	87.0																87.41817572051553
1.93	73.0																73.26879822699681
1.94	78.0																78.11942073347808
1.95	59.0																58.97004323995936
1.96	73.0																72.82066574644062
1.97	64.0																63.671288252921904
1.98	72.0																71.52191075940317
1.99	80.0																79.37253326588446
2.0	89.0																88.22315577236573
2.01	92.0																91.073778278847
2.02	96.0																94.92440078532827
2.03	93.0																91.77502329180955
2.04	83.0																81.62564579829082
2.05	66.0																64.47626830477209
2.06	62.0																60.326890811253364
2.07	67.0																65.17751331773465
2.08	47.0																45.02813582421591
2.09	52.0																49.87875833069719
2.1	46.0																43.72938083717846
2.11	37.0																34.58000334365974
2.12	34.0																31.430625850141006
2.13	35.0																32.281248356622285
2.14	42.0																39.13187086310356
2.15	41.0																37.98249336958483
2.16	34.0																30.833115876066103
2.17	36.0																32.683738382547375
2.18	34.0																30.534360889028648
2.19	39.0																35.38498339550993
2.2	32.0																28.235605901991192
2.21	25.0																21.086228408472472
2.22	35.0																30.936850914953745
2.23	28.0																23.787473421435017
2.24	42.0																37.63809592791629
2.25	56.0																51.48871843439756
2.26	61.0																56.33934094087884
2.27	58.0																53.189963447360114
2.28	69.0																64.04058595384139
2.29	86.0																80.89120846032266
2.3	122.0																116.74183096680395
2.31	133.0																127.5924534732852
2.32	126.0																120.44307597976649
2.33	141.0																135.29369848624776
2.34	136.0																130.14432099272904
2.35	136.0																129.9949434992103
2.36	120.0																113.84556600569158
2.37	129.0																122.69618851217285
2.38	130.0																123.54681101865413
2.39	99.0																92.3974335251354
2.4	109.0																102.24805603161667
2.41	125.0																118.09867853809794
2.42	105.0																97.94930104457922
2.43	104.0																96.79992355106049
2.44	98.0																90.65054605754176
2.45	85.0																77.50116856402303
2.46	70.0																62.35179107050431
2.47	97.0																89.20241357698558
2.48	72.0																64.05303608346685
2.49	84.0																75.90365858994812
2.5	74.0																65.7542810964294
2.51	48.0																39.60490360291068
2.52	58.0																49.455526109391954
2.53	60.0																51.30614861587323
2.54	35.0																26.1567711223545
2.55	49.0																40.00739362883578
2.56	62.0																52.858016135317044
2.57	57.0																47.70863864179832
2.58	68.0																58.55926114827959
2.59	72.0																62.40988365476087
2.6	97.0																87.26050616124215
2.61	113.0																103.11112866772342
2.62	140.0																129.9617511742047
2.63	163.0																152.81237368068597
2.64	222.0																211.66299618716724
2.65	247.0																236.5136186936485
2.66	308.0																297.36424120012975
2.67	366.0																355.214863706611
2.68	432.0																421.0654862130923
2.69	394.0																382.9161087195736
2.7	480.0																468.76673122605484
2.71	457.0																445.6173537325362
2.72	420.0																408.4679762390174
2.73	382.0																370.3185987454987
2.74	375.0																363.16922125198
2.75	288.0																276.01984375846126
2.76	250.0																237.87046626494254
2.77	217.0																204.7210887714238
2.78	199.0																186.57171127790508
2.79	225.0																212.42233378438635
2.8	203.0																190.27295629086763
2.81	186.0																173.1235787973489
2.82	209.0																195.97420130383017
2.83	207.0																193.82482381031144
2.84	210.0																196.67544631679272
2.85	248.0																234.526068823274
2.86	203.0																189.37669132975526
2.87	213.0																199.22731383623653
2.88	184.0																170.0779363427178
2.89	158.0																143.92855884919908
2.9	167.0																152.77918135568035
2.91	148.0																133.62980386216162
2.92	107.0																92.4804263686429
2.93	111.0																96.33104887512417
2.94	113.0																98.18167138160544
2.95	97.0																82.03229388808671
2.96	90.0																74.88291639456799
2.97	86.0																70.73353890104926
2.98	49.0																33.58416140753054
2.99	73.0																57.43478391401181
3.0	55.0																39.28540642049308
3.01	69.0																53.13602892697436
3.02	57.0																40.986651433455634
3.03	50.0																33.83727393993691
